source,inst_acc_num,country,state,county,island,locality,collector,order,family,subfamily,genus,subgenus,specificEp,subspecies,scientificName,original_date,month_arabic,day_arabic,year,TO Date Collected,day_messy,month_messy,Drawer,Survey,Sex,Collecting Remarks,Type,Curation Remarks,Stage,Elevation
LACM,LACM ENT 377792,USA,CA,Ventura,San Nicolas,,C. L. Hogue,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,24.v.1977,5,24,1977,,24,v,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377793,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377794,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377795,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377796,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377797,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377798,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377799,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,Permanent loan from UC Riverside,,
LACM,LACM ENT 377800,USA,CA,Santa Barbara,Santa Cruz,,P. S. Ward,Hymenoptera,Formicidae,,Dorymyrmex,,insanus,,Dorymyrmex insanus ,26.vi.1993,6,26,1993,,26,vi,26S-04688,Channel Islands Survey,,Ground forraging,,,,
LACM,LACM ENT 377801,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377802,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377803,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377804,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377805,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377806,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377807,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377808,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377809,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377810,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377811,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377812,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377813,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377814,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377815,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377816,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377817,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377818,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,14.ix.1964,9,14,1964,,14,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377819,USA,CA,Santa Barbara,Santa Cruz,,B. A. Bowers,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,23.iv. 1976,4,23,1976,,23,iv,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377820,USA,CA,Santa Barbara,Santa Cruz,,P. S. Ward,Hymenoptera,Formicidae,,Formica,,moki,,Formica moki ,25.vi.1993,6,25,1993,,25,vi,26S-04688,Channel Islands Survey,,Under stone on oak woodland,,,,
LACM,LACM ENT 377821,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Hypoponera,,opacior,,Hypoponera opacior ,15.ix.1964,9,15,1964,,15,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377822,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Hypoponera,,opacior,,Hypoponera opacior ,15.ix.1964,9,15,1964,,15,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377823,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Hypoponera,,opacior,,Hypoponera opacior ,15.ix.1964,9,15,1964,,15,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377824,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Hypoponera,,opacior,,Hypoponera opacior ,15.ix.1964,9,15,1964,,15,ix,26S-04688,Channel Islands Survey,,,,,,
LACM,LACM ENT 377825,USA,CA,Santa Barbara,Santa Cruz,,E. I. Schlinger,Hymenoptera,Formicidae,,Hypoponera,,opacior,,Hypoponera opacior ,15.ix.1964,9,15,1964,,15,ix,26S-04688,Channel Islands Survey,,,,,,
