ORDER,FAMILY,GENUS,SPECIES,DESCRIBER,YEAR,XREF,AUTHOR,YRPUBL,PUBL,VOL,PAGE,PAGE2,IDYRQUAL,MUSEUM,SOURCE,ANA,BAR,CAT,CLE,COR,CRU,GUA,MIG,NIC,ROS,NO,SO,COLLECTOR,MONTH,YRCOLL,NOSPEC,ECOLOGY,NOTES
Coleoptera,Carabidae,Pterostichus,laetulus,(LeConte),1863,as Poecilus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,285,,,,,,,x,,,,,,,,,,Conrad,10,1931,,,
Coleoptera,Carabidae,Pterostichus,lustrans,LeConte,1851,,Fall & A. Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Carabidae,Pterostichus,menetriesii,Motschoulsky,1845,,Fall,1897,Can. Ent.,29,236,,,,,,,x,x,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Pterostichus,menetriesii,Motschoulsky,1845,,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,44,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Carabidae,Pterostichus,sp.,,,,Fall,1897,Can. Ent.,29,236,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Carabidae,Scaphinotus,punctatus,(LeConte),1874,as C. mimus SYN,Fall,1897,Can. Ent.,29,236,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Scaphinotus,punctatus,(LeConte),1874,as C. mimus SYN,Baker,1905,Bull. S. Calif. Acad. Sci.,4,58,,Fall,,,,,x,,,,,,,,,,Baker,3,1904,,,
Coleoptera,Carabidae,Scaphinotus,punctatus,(LeConte),1874,,Gidaspow,1968,Bull. Amer. Mus. Nat. Hist.,140,167,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Scaphinotus,ventricosus,(Dejean),1831,,Gidaspow,1968,Bull. Amer. Mus. Nat. Hist.,140,170,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Schizogenius,depressus,LeConte,1852,,Fall,1897,Can. Ent.,29,236,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Schizogenius,depressus,LeConte,1852,,Whitehead,1972,Quaest. Ent.,8,131,-348,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Carabidae,Stenolophus,limbalis,LeConte,1857,,Fall,1897,Can. Ent.,29,236,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Stenolophus,lineola,(Fabricius),1775,as Agonoderus,Fall,1897,Can. Ent.,29,236,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Carabidae,Tachys,corax,LeConte,1851,as T. sp.,Fall,1897,Can. Ent.,29,236,,,,,,,,x,,,,,,,,,,0,,,,Fall notes list as T. corax
Coleoptera,Carabidae,Tachys,vittiger,LeConte,1851,,Fall,1897,Can. Ent.,29,236,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,as Platynus,Fall,1897,Can. Ent.,29,234,,,,,,,,,,,x,,,,,,Palmer,0,1875,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,as Platynus,Fall,1897,Can. Ent.,29,236,,,,,,,,,,,x,,,x,,,,0,,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,as Platynus,Baker,1905,Bull. S. Calif. Acad. Sci.,4,58,,Fall,,,,,x,,,,,,,,,,Baker,3,1904,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,as Platynus,Fall & A. Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,,Fall & Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,Davis,4,1933,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,,Liebherr,1984,Ann. Ent. Soc. Amer.,77,531,-538,,,,,,x,x,,x,,,,,,,,0,,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,,Liebherr,1985,J. New York Ent. Soc.,93,1182,-211,,,,x,,x,x,,x,,x,,x,,,,0,,,,
Coleoptera,Carabidae,Tanystoma,maculicolle,(Dejean),1828,,Liebherr & Hajek,1986,Pan-Pac. Ent.,62,13,-22,,,,x,,x,x,,x,,x,x,x,,,,0,,,,
Coleoptera,Cerambycidae,Arhopalus,asperatus,(LeConte),1859,,Linsley,1962,Univ. Calif. Publ. Ent.,19,1,-102,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Arhopalus,productus,(LeConte),1850,,Linsley,1962,Univ. Calif. Publ. Ent.,19,1,-102,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Atimia,dorsalis,LeConte,1869,,Fall,1897,Can. Ent.,29,234,,,,,,,,,,,x,,,,,,Palmer,0,1875,,,
Coleoptera,Cerambycidae,Callidiellum,rufipenne,(Motschulsky),1860,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,130,,Chemsak,SBM,,,x,,,,,,,,,,,Drost,3,1981,,,
Coleoptera,Cerambycidae,Enaphalodes,hispicornis,(Linnaeus),1767,as R. simplicicolle SYN,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Enaphalodes,hispicornis,(Linnaeus),1767,as R. simplicicolle SYN,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,144,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Enaphalodes,hispicornis,(Linnaeus),1767,as R. simplicicolle SYN,Garnett,1918,Can. Ent.,50,172,-177,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Enaphalodes,hispicornis,(Linnaeus),1767,,Linsley,1963,Univ. Calif. Publ. Ent.,21,66,,,,map,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,as obliteratus MISID,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,as catalinae SYN,Casey,1913,Mem. Coleop.,4,281,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,,Cockerell,1916,Ent. News,27,469,,,,,,,,,x,,,,,,,,Cockerell,8,1915,,,
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,287,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,catalinae SYN,Linsley & Chemsak,1984,Univ. Calif. Publ. Ent.,102,1,-258,,,,x,,x,,,x,,x,,x,,,,0,,,,Synonomized here
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,130,,Linsley & Chemsak,LACM,,x,x,x,,,x,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Ipochus,fasciatus,LeConte,1852,,Hovore,1989,Wasmann J. Biol.,46,19,,,,,,,,,x,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Ipochus,insularis,Blaisdell,1925,,Hovore,1989,Wasmann J. Biol.,46,19,,,,,,,,,,,x,,,,,,,0,,,,
Coleoptera,Cerambycidae,Megobrium,edwardsi,LeConte,1873,as edwardsii,LeConte,1873,Smith. Misc. Coll.,11,193,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Megobrium,edwardsi,LeConte,1873,as edwardsii,Fall,1897,Can. Ent.,29,238,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Megobrium,edwardsi,LeConte,1873,as edwardsii,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,145,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Megobrium,edwardsi,LeConte,1873,as edwardsii,Garnett,1918,Can. Ent.,50,172,-177,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Megobrium,edwardsi,LeConte,1873,,Linsley,1963,Univ. Calif. Publ. Ent.,21,1,-165,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Oeme,gracilis,LeConte,1881,,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Oeme,gracilis,LeConte,1881,,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,144,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Oeme,gracilis,LeConte,1881,,Garnett,1918,Can. Ent.,50,172,-177,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Phymatodes,"sp. as ""juglandis""",Leng,,,Fall,1897,Can. Ent.,29,238,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cerambycidae,Prionus,sp.,,,,Rudolph,1970,Predation Ecol. Barn Owl,,1,-51,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Sternidocinus,barbarus,(Van Dyke),1920,,"Dillon, L. S.",1956,Ann. Ent. Soc. Amer.,49,166,,,,,,,,,,x,,,,,,,,,,,,
Coleoptera,Cerambycidae,Xylotrechus,insignis,LeConte,1873,as obliteratus MISID,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Xylotrechus,insignis,LeConte,1873,MISID as obliteratus,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,147,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Xylotrechus,insignis,LeConte,1873,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cerambycidae,Xylotrechus,nauticus,(Mannerheim),1843,,Linsley,1964,Univ. Calif. Publ. Ent.,22,109,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Chrysomela,californica,(Rogers),1856,as Lina SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,287,,,,,,,,,,x,,,,,,,,8,,,,
Coleoptera,Chrysomelidae,Colaspidea,subvittata,Fall,1897,,Fall,1897,Can. Ent.,29,238,,,,,,,x,x,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Colaspidea,subvittata,Fall,1897,,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,154,,,,,,,x,x,,,,,,,,,,7,,,,
Coleoptera,Chrysomelidae,Colaspidea,subvittata,Fall,1897,,Fall,1933,Can. Ent.,65,229,-234,,,,,,x,x,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Diabrotica,u. undecimpunctata,Mannerheim,1843,as soror SYN,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Coleoptera,Chrysomelidae,Diabrotica,u. undecimpunctata,Mannerheim,1843,,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Diabrotica,u. undecimpunctata,Mannerheim,1843,,Smith,1966,Bull. Ent. Soc. Amer.,12,108,-110,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Diabrotica,u. undecimpunctata,Mannerheim,1843,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,130,,,SBM,,,x,,,,x,,,,,,,Miller,9,1978,,,
Coleoptera,Chrysomelidae,Diachus,auratus,(Fabricius),1801,,Fall,1897,Can. Ent.,29,238,,,,,,,x,x,,,,,,x,,,,0,,,,
Coleoptera,Chrysomelidae,Diachus,auratus,(Fabricius),1801,,S. E. Miller & Davis,1986,Psyche,92,550,,,,,,,,,,,,x,,,,,,0,,,found on Malacothrix,
Coleoptera,Chrysomelidae,Epitrix,similaris,Gentner,1944,,Gentner,1944,Proc. Ent. Soc. Wash.,46,146,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Epitrix,similaris,Gentner,1944,,Seeno & Andrews,1972,Coleop. Bull.,26,53,-61,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Erynephala,maritima,LeConte,1865,as Monoxia puncticollis SYN,Fall,1897,Can. Ent.,29,238,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Chrysomelidae,Erynephala,puncticollis,(Say),1823,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,377,,,,,,,,x,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Lema,trilinea,White,1981,as var. californica HOM,Fall & A. Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Microrhopala,rubrolineata,(Mannerheim),1843,,Cockerell,1916,Ent. News,27,469,,,,,,,,,x,,,,,,,,Cockerell,8,1915,,,
Coleoptera,Chrysomelidae,Monoxia,sordida,(LeConte),1858,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,130,,,SBM,,,x,,x,,,,,,,,,Miller,9,1978,,,
Coleoptera,Chrysomelidae,Pachybrachis,punctatus,Bowditch,1909,as P. sp.,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Pachybrachis,punctatus,Bowditch,1909,as Pachybrachys SYN,Fall,1915,Trans. Amer. Ent. Soc.,41,342,-343,,,,,,x,,,,,,,,,,,8,,,,
Coleoptera,Chrysomelidae,Pachybrachis,quadratus,Fall,1915,as P. sp.,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Chrysomelidae,Pachybrachis,quadratus,Fall,1915,as Pachybrachys SYN,Fall,1915,Trans. Amer. Ent. Soc.,41,405,-406,,,,,,x,,,,,,,,,,,7,1915,,,
Coleoptera,Chrysomelidae,Phaedon,prasinella,LeConte,1861,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,130,,,SBM,key,,x,,,,,,,,,,,Miller,4,1979,,,
Coleoptera,Chrysomelidae,Phyllotreta,pusilla,Horn,1889,,Fall,1897,Can. Ent.,29,238,,,,,,,,x,,,,,,,,,,0,,,,"listed from Catalina, error"
Coleoptera,Chrysomelidae,Scelolyperus,torquatus,(LeConte),1884,,Wilcox,1965,New York St. Mus. & Sci. Bull.,400,140,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Ciidae,Cis,sp.,,,,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cleridae,Cymatodera,angustata,Spinola,1844,,Fall,1897,Can. Ent.,29,238,,,,,,,,,,,,,,x,,,,0,,,,
Coleoptera,Cleridae,Cymatodera,ovipennis,LeConte,1859,,Fall,1897,Can. Ent.,29,238,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Cleridae,Cymatodera,ovipennis,LeConte,1859,,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,128,,,,,,,x,,,,,,,,,,,7,,,,
Coleoptera,Cleridae,Necrobia,ruficollis,(Fabricius),1775,,Fall,1897,Can. Ent.,29,238,,,,,,,,x,,,,,,,,,,0,,,,
Coleoptera,Cleridae,Necrobia,ruficollis,(Fabricius),1775,,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,130,,,,,,,,x,,,,,,,,,,6,,,,
Coleoptera,Cleridae,Necrobia,rufipes,(DeGeer),1775,,Fall,1897,Can. Ent.,29,234,,,,,,,,,,,x,,,,,,Palmer,0,1875,,,
Coleoptera,Cleridae,Necrobia,rufipes,(DeGeer),1775,,Fall,1897,Can. Ent.,29,238,,,,,,,x,x,,,x,,,x,,,,0,,,,
Coleoptera,Coccinellidae,Cephaloscymnus,occidentalis,Horn,1895,,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Cephaloscymnus,occidentalis,Horn,1895,,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,87,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Chilocorus,fraternus,LeConte,1860,as bivulnerus SYN,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Coleoptera,Coccinellidae,Chilocorus,fraternus,LeConte,1860,as bivulnerus SYN,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,californica,Mannerheim,1843,,Dobzhansky,1931,Proc. U.S. Natl. Mus.,80,1,-32,,,,,,,x,,x,,,x,x,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,californica,Mannerheim,1843,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,376,,,,,,,,x,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,californica,Mannerheim,1843,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,126,,,LACM,,x,x,x,x,,x,x,,x,,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,californica,Mannerheim,1843,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,76,,,,,,x,,,,,,,,,,,,,,,lizard food,
Coleoptera,Coccinellidae,Coccinella,californica var.,Mannerheim,1843,,Fall,1897,Can. Ent.,29,237,,,,,,,x,x,,,,,x,x,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,johnsoni,Casey,1908,,Dobzhansky,1931,Proc. U.S. Natl. Mus.,80,1,-32,,,,,,,x,,,,,x,,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,johnsoni,Casey,1908,,Brown,1962,Can. Ent.,94,785,-808,,,lit,,,,x,,,,,x,,,,,0,,,,
Coleoptera,Coccinellidae,Coccinella,johnsoni,Casey,1908,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,126,,,LACM,,,x,,x,,,,,x,,,,,0,,,,
Coleoptera,Coccinellidae,Cycloneda,sanguinea,(Linnaeus),1763,as Coccinella,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Coleoptera,Coccinellidae,Cycloneda,sanguinea,(Linnaeus),1763,,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Delphastes,catalinae,(Horn),1895,as Cryptognatha SYN,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,85,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Delphastus,catalinae,(Horn),1895,as Cryptognatha SYN,Horn,1895,Trans. Amer. Ent. Soc.,22,81,-114,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Delphastus,catalinae,(Horn),1895,as Cryptognatha SYN,Fall,1897,Can. Ent.,29,237,,,,,,,x,x,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Delphastus,catalinae,(Horn),1895,,Casey,1899,J. N.Y. Ent. Soc.,7,71,-169,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Delphastus,catalinae,(Horn),1895,,Gordon,1970,Proc. Ent. Soc. Was.,72,365,-369,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Delphastus,catalinae,(Horn),1895,,Gordon,1985,J. New York Ent. Soc.,93,1,-912,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,127,,,SBM,,x,x,,,,x,,x,,x,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,Chapin,1946,Smith. Misc. Coll.,106,1,-39,,,map,,,,,,,,,,,,,,0,,,,unstated Calif. islands
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,Goeden et al.,1967,Hilgardia,38,599,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,Straughan,1982,"Tech. Rep., Allan Hancock, USC",6,378,,,,,,,,x,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,as obsoleta SYN,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,x,,,,,,,,,,Cockerell,0,,,,
Coleoptera,Coccinellidae,Hippodamia,convergens,Guerin-Meneville,1844,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,76,,,,,,x,,,,,,,,,,,,,,,lizard food,
Coleoptera,Coccinellidae,Hippodamia,quinquefasciata ambigua,LeConte,1852,"as ""q. punctulata""",Goeden et al.,1967,Hilgardia,38,599,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,quinquesignata ambigua,LeConte,1852,as H. ambigua,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,,
Coleoptera,Coccinellidae,Hippodamia,quinquesignata ambigua,LeConte,1852,,Fall,1897,Can. Ent.,29,237,,,,,,,x,x,,,,,,x,,,,0,,,,
Coleoptera,Coccinellidae,Hippodamia,quinquesignata ambigua,LeConte,1852,as H. ambigua,Fall & Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,Davis,4,1933,,,
Coleoptera,Coccinellidae,Hippodamia,quinquesignata ambigua,LeConte,1852,as q. variety,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,,,,,,,x,,,,Cockerell,0,,,,
Coleoptera,Coccinellidae,Hippodamia,quinquesignata ambigua,LeConte,1852,as q. punctulata,Chapin,1946,Smith. Misc. Coll.,106,1,-39,,,map,,,,,,,,,,,,,,0,,,,unstated Calif. islands
Coleoptera,Coccinellidae,Hyperaspidius,comparatus,Casey,1899,,Gordon,1985,J. New York Ent. Soc.,93,1,-912,,,,,,,,,,,x,,,,,,0,,,,
Coleoptera,Coccinellidae,Hyperaspidius,vittigera,(LeConte),1852,as trimaculatus MISID,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,,,,,,x,,,,,Cockerell,0,,,,
Coleoptera,Coccinellidae,Hyperaspis,lateralis,Mulsant,1850,,Seavey,1892,Zoe,3,262,,,,,,,x,,,,,,,,,,Seavey,8,1892,,from Artemisia californica,
Coleoptera,Coccinellidae,Hyperaspis,lateralis,Mulsant,1850,,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Nephus (Scymnobius),guttulatus,(LeConte),1852,as Scymnus,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Nephus (Scymnobius),guttulatus,(LeConte),1852,as Scymnus,Fall,1901,Calif. Acad. Sci. Occ. Pap.,8,86,,,,,,,x,,,,,,,,,,,4,,,,
Coleoptera,Coccinellidae,Nephus (Sidis),binaevatus,(Mulsant),1850,as Scymnus,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,x,,,,,,,,,,Cockerell,0,,,,
Coleoptera,Coccinellidae,Nephus (Sidis),binaevatus,(Mulsant),1850,,Gordon,1985,J. New York Ent. Soc.,93,1,-912,,,map,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Olla,v-nigrum,(Mulsant),1866,as C. oculata,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Paranaemia,vittigera,(Mannerheim),1843,as Hippodamia,LeConte,1876,App. JJ Ann. Rept. Eng.,,298,,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Paranaemia,vittigera,(Mannerheim),1843,as Hippodamia,Fall,1897,Can. Ent.,29,237,",235",,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Paranaemia,vittigera,(Mannerheim),1843,as Ceratomegilla,Fall & Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,Davis,4,1933,,,
Coleoptera,Coccinellidae,Psyllobora,vigintimaculata,(Say),1824,as taedata,Seavey,1892,Zoe,3,263,,,,,,,x,,,,,,,,,,Seavey,8,1892,,from Artemisia californica,
Coleoptera,Coccinellidae,Psyllobora,vigintimaculata,(Say),1824,as taedata SYN,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Psyllobora,vigintimaculata,(Say),1824,as taedata SYN,Fall & Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,Davis,4,1933,,,
Coleoptera,Coccinellidae,Rhyzobius,forestieri,(Mulsant),1853,,Pope,1981,Bull. Ent. Res.,71,27,,,,,,,x,,,,,,,,,,,0,,,Avalon,
Coleoptera,Coccinellidae,Rhyzobius,lophanthae,(Blaisdell),1892,,Fall,1897,Can. Ent.,29,237,,,,,,,,x,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Rhyzobius,lophanthae,(Blaisdell),1892,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,,x,,,,,,,,,Cockerell,0,,,,
Coleoptera,Coccinellidae,Scymnus,falli,Gordon,1976,,"Fellers, G. & Drost, C.",1991,Herp. Monographs,5,76,,,,,,x,,,,,,,,,,,,,,,lizard food,
Coleoptera,Coccinellidae,Scymnus (Pullus),falli,Gordon,1976,as S. cinctus MISID,Fall & Davis,1934,Can. Ent.,66,143,,,,,,,,,,x,,,,,,,Davis,4,1933,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),falli,Gordon,1976,,Gordon,1976,Bull. Buffalo Soc. Nat. Sci.,28,1,-362,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),falli,Gordon,1976,,Gordon,1985,J. New York Ent. Soc.,93,1,-912,,,,,x,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),falli,Gordon,1976,,S. E. Miller & P. Miller,1985,Ent. Calif. Ch. Isls. Proc.,,127,,,USNM,,,x,,,,x,,,,x,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),loewii,Mulsant,1850,,Gordon,1976,Bull. Buffalo Soc. Nat. Sci.,28,1,-362,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),marginicollis,Mannerheim,1843,,Horn,1895,Trans. Amer. Ent. Soc.,22,81,-114,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),marginicollis,Mannerheim,1843,,Fall,1897,Can. Ent.,29,237,,,,,,,x,,,,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),marginicollis,Mannerheim,1843,,Gordon,1976,Bull. Buffalo Soc. Nat. Sci.,28,1,-362,,,,,,,,,x,,,,,,,,0,,,,
Coleoptera,Coccinellidae,Scymnus (Pullus),pallens,LeConte,1852,,Cockerell,1940,Proc. Sixth Pac. Sci. Cong.,4,286,,,,,,,x,,,,,,,,,,Cockerell,0,,,,
