source,order,family,genus,specificEp,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Hymenoptera,Vespidae,Ancistrocerus,lineativentris,1944,Ent. Amer.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Ancistrocerus,tigris cytainus,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,x,,,,,
lit,Hymenoptera,Vespidae,Odynerus,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,x,,,,,
lit,Hymenoptera,Vespidae,Parancistrocerus,declivatus,1948,Proc. Calif. Acad. Sci. ser. 4,,,,,,,,,,
lit,Hymenoptera,Vespidae,Polistes,fuscatus aurifer,1892,Zoe,1892,8,,,x,,,,,
lit,Hymenoptera,Vespidae,Polistes,fuscatus aurifer,1905,Invert. Pac.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Polistes,fuscatus aurifer,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Polistes,fuscatus aurifer,1957,Bull. Calif. Insect Surv.,,,,,x,,x,,,
lit,Hymenoptera,Vespidae,Pseudomasaris,edwardsii,1963,Univ. Calif. Publ. Ent.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Pterocheilus,trichogaster,1943,Ann. Ent. Soc. Amer.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Pterocheilus,trichogaster,1972,Pan-Pac. Ent.,,,,,,,x,,,
lit,Hymenoptera,Vespidae,Stenodynerus,anatropus,1944,Pan-Pac. Ent.,,,,,,,x,,,
lit,Hymenoptera,Vespidae,Stenodynerus,blandus,1940,Proc. Sixth Pac. Sci. Cong.,,3,,,x,,,,,
lit,Hymenoptera,Vespidae,Stenodynerus,blandus catalinae,1943,Bull. Brook. Ent. Soc.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Stenodynerus,sp.,1986,Psyche,1984,5,,,,,,,x,
lit,Hymenoptera,Vespidae,Vespula,pensylvanica,1961,Can. Ent. Suppl.,,,,,x,,x,,,
lit,Hymenoptera,Vespidae,Vespula,pensylvanica,1918,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Vespula,pensylvanica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Hymenoptera,Vespidae,Vespula,pensylvanica,1957,Bull. Calif. Insect Surv.,,,,,,,x,,,
lit,Hymenoptera,Vespidae,Vespula,pensylvanica,1892,Zoe,1892,8,,,x,,,,,
lit,Hymenoptera,Vespidae,Vespula,pensylvanica,1968,Calif. Vector Views,,,,,x,,,,,
lit,Isoptera,Rhinotermitidae,Reticulitermes,hesperus,1919,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Isoptera,Rhinotermitidae,Reticulitermes,hesperus,1920,U.S. Nat. Mus. Bull.,,,,,x,,,,,
lit,Isoptera,Rhinotermitidae,Reticulitermes,sp.,1919,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Lepidoptera,Adelidae,Adela,flammeusella,1969,J. Lepid. Soc.,,,,,,,x,,,
lit,Lepidoptera,Adelidae,Adela,flammeusella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Adelidae,Adela,thorpella,1969,J. Lepid. Soc.,,,,,,,x,,,
lit,Lepidoptera,Adelidae,Adela,thorpella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Adelidae,Adela,trigrapha,1969,J. Lepid. Soc.,,,,,,,x,,,
lit,Lepidoptera,Adelidae,Adela,trigrapha,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta insularis,1940,Bull. S. Calif. Acad. Sci.,,,x,,,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta insularis,1940,Bull. S. Calif. Acad. Sci.,,,x,,,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta insularis,1941,Proc. U.S. Nat. Mus.,,,x,,,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta insularis,1942,Bull. S. Calif. Acad. Sci.,,,x,,,,x,,,x
lit,Lepidoptera,Arctiidae,Arachnis,picta insularis,1985,Ent. Calif. Ch. Isls. Proc.,,,x,,,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta meadowsi,1938,Bull. S. Calif. Acad. Sci.,1938,6,,,x,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta meadowsi,1941,Proc. U.S. Nat. Mus.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta meadowsi,1942,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Arachnis,picta meadowsi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Cisthene,dorsimacula,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Cisthene,faustinula,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Cisthene,faustinula,1967,Trans. Amer. Ent. Soc.,,,,,x,,,,,x
lit,Lepidoptera,Arctiidae,Cisthene,liberomacula,1967,Trans. Amer. Ent. Soc.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Cisthene,sp.,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Crambidia,suffusa,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Ctenucha,brunnea,1941,Bull. S. Calif. Acad. Sci.,,,,,,,,,,x
lit,Lepidoptera,Arctiidae,Estigmene,acrea,1938,Bull. S. Calif. Acad. Sci.,1938,6,,,x,,,,,
lit,Lepidoptera,Arctiidae,Estigmene,sp.,1971,Discovery,,,,,,,x,,,
lit,Lepidoptera,Arctiidae,Grammia,nevadensis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,,,
lit,Lepidoptera,Arctiidae,Grammia,nevadensis complex,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Grammia,spp.,1985,Ent.,,,,,,,,,,
lit,Lepidoptera,Arctiidae,Hemihyalea,edwardsii,1938,Univ. Colorado Stud.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Hemihyalea,edwardsii,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Hemihyalea,edwardsii,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Hemihyalea,edwardsii,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Lophocampa,indistincta,1910,Can. Ent.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Lophocampa,indistincta,1912,Cont. Nat. Hist. Lep. N. Amer.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Lophocampa,indistincta,1920,Brit. Mus. Nat. Hist. London,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Lophocampa,indistincta,1927,Pan-Pac. Ent.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Lophocampa,indistincta,1985,Ent. Calif. Ch. Isls. Proc.,,,x,,x,,x,,,?
lit,Lepidoptera,Arctiidae,Notarctia,proxima,1938,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Arctiidae,Notarctia,proxima,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,x,
lit,Lepidoptera,Arctiidae,Spilosoma,sp.,1889,Proc. U. S. Nat. Mus.,,,,,,x,,,,
lit,Lepidoptera,Blastobasidae,Holcocera,phenacocci,1927,Ent. News,,,,,x,,,,,
lit,Lepidoptera,Blastobasidae,Holcocera,phenacocci,1938,Univ. Colorado Stud.,,,,,x,,,,,
lit,Lepidoptera,Blastobasidae,Holcocera,phenacocci,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Copromorphidae,Lotisma,trigonana trigonana,1986,Pan-Pac. Ent.,,,,,,,x,,,
lit,Lepidoptera,Cosmopterigidae,Stilbosis,dulcedo,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Cossidae,Givira,marga,1910,Cont. Nat. Hist. Lep. N. Amer.,,,,,x,,,,,
lit,Lepidoptera,Cossidae,Givira,marga,1910,Ent. News,,,,,x,,,,,
lit,Lepidoptera,Cossidae,Givira,marga,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Cossidae,Givira,marga,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Crambidae,Dicymolomia,metalliferalis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,x,
lit,Lepidoptera,Crambidae,Euchromius,ocellus,1992,Tijds. Ent.,,,,,,,,,,
lit,Lepidoptera,Crambidae,Evergestis,angustalis catalinae,1973,Moths Amer. N. Mexico,,,,,x,,,,,
lit,Lepidoptera,Crambidae,Evergestis,angustalis catalinae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Crambidae,Hellula,rogatalis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Crambidae,Microcrambus,copelandi,1968,J. New York Ent. Soc.,,,,,x,,x,,,
lit,Lepidoptera,Crambidae,Microcrambus,copelandi,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Crambidae,Nomophila,nearctica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Lepidoptera,Crambidae,Udea,berberalis,1966,Mem. Ent. Soc. Can.,,,x,,,,x,,,
lit,Lepidoptera,Crambidae,Uresiphita,reversalis,1992,Pan-Pac. Ent.,,,,,x,,,,,
lit,Lepidoptera,Crambidae,Uresiphita,reversalis,1993,Third Calif. Is. Symp.,,,,,x,,,,,
lit,Lepidoptera,Dioptidae,Phryganidia,californica,1987,Proc. Ent. Soc. Wash.,,,x,,x,,x,,,x
lit,Lepidoptera,Eriocraniidae,Dyseriocrania,auricyanea,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Eriocraniidae,Dyseriocrania,auricyanea,1978,Smith. Cont. Zool.,,,,,,,x,,,
lit,Lepidoptera,Eriocraniidae,Eriocraniella,aurosparsella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Eriocraniidae,Eriocraniella,aurosparsella,1978,Smith. Cont. Zool.,,,,,,,x,,,
lit,Lepidoptera,Gelechiidae,Anacampsis,lacteusochrella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Gelechiidae,Coleotechnites,sp.,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,,,
lit,Lepidoptera,Gelechiidae,Coleotechnites,sp.,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,,,
lit,Lepidoptera,Gelechiidae,Dichomeris,delotella,1986,Moths Amer. N. Mex.,,,,,,,x,,,
lit,Lepidoptera,Gelechiidae,Rifseria,fuscotaeniaella,1966,Proc. U.S. Nat. Mus.,,,,,x,,,,,
lit,Lepidoptera,Gelechiidae,Telphusa,sedulitella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Gelechiidae,Trichotaphe,sp.,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Geometridae,,undescribed,1938,Univ. Colorado Stud.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,,undescribed2,1938,Univ. Colorado Stud.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,Aethaloida,packardaria,1983,Bull. Amer. Mus. Nat. Hist.,,,,,,,,,,
lit,Lepidoptera,Geometridae,Anacamptodes,obliquaria,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,Cheteoscelis,faseolaria,1969,"Bull. PMNH, Yale Univ.",,,x,,x,,,,,x
lit,Lepidoptera,Geometridae,Cheteoscelis,faseolaria,1985,Moths of Amer. N. Mex.,,,x,,x,,x,,,x
lit,Lepidoptera,Geometridae,Dichorda,illustraria,1985,"Moths Amer. No. Mex., Fasc. 18",,,,,x,,x,,,
lit,Lepidoptera,Geometridae,Dichorda,illustraria,1985,Moths of Amer. N. Mex.,,,,,x,,x,,,
lit,Lepidoptera,Geometridae,Euphyia,implicata,1939,Bull. S. Calif. Acad. Sci.,,,,,,x,,x,x,x
lit,Lepidoptera,Geometridae,Eupithecia,bivittata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Geometridae,Eupithecia,subvirens,1949,Bull. Amer. Mus. Nat. Hist.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,Hulstina,wrightiaria,1970,Bull. Amer. Mus. Nat. Hist.,,,,,,,x,,,
lit,Lepidoptera,Geometridae,Hydriomena,albifasciata albifasciata,1954,Bull. Amer. Mus. Nat. Hist.,,,,,,,,,,
lit,Lepidoptera,Geometridae,Hydriomena,glaucata,1944,Bull. So. Calif. Acad. Sci.,,,,,x,,x,,,
lit,Lepidoptera,Geometridae,Hydriomena,glaucata,1954,Bull. Amer. Mus. Nat. Hist.,,,,,x,,x,,,x
lit,Lepidoptera,Geometridae,Hydriomena,glaucata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,x,,,x
lit,Lepidoptera,Geometridae,Hydriomena,quinquefasciata,1954,Bull. Amer. Mus. Nat. Hist.,,,,,,,,,,x
lit,Lepidoptera,Geometridae,Nemoria,leptalea,1985,"Moths Amer. No. Mex., Fasc. 18",,,,,x,,x,,,
lit,Lepidoptera,Geometridae,Nemoria,pistacearia,1985,"Moths Amer. No. Mex., Fasc.",,,,,x,,x,,,
lit,Lepidoptera,Geometridae,Perizoma,custodiata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,x,
lit,Lepidoptera,Geometridae,Perizoma,sp.,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,x,
lit,Lepidoptera,Geometridae,Pero,catalina,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,Pero,catalina,1987,USDA Tech. Bull.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,Pero,radiosaria,1987,USDA Tech. Bull.,1987,4,,,x,,,,,
lit,Lepidoptera,Geometridae,Pero,sp. nr. giganteus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,,
lit,Lepidoptera,Geometridae,Pero,sp. nr. giganteus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,,
lit,Lepidoptera,Geometridae,Phigalia,plumigeraria,1975,Bull. Amer. Mus. Nat. Hist.,,,,,,,x,,,
lit,Lepidoptera,Geometridae,Pterotaea,crinigera,1970,Bull. Amer. Mus. Nat. Hist.,,,,,,x,,,,
lit,Lepidoptera,Geometridae,Pterotaea,crinigera,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,,
lit,Lepidoptera,Geometridae,Pterotaea,lamiaria,1970,Bull. Amer. Mus. Nat. Hist.,,,,,x,,,,,
lit,Lepidoptera,Geometridae,Sabulodes,aegrotata,1978,Bull. Amer. Mus. Nat. Hist.,,,,,x,,x,,,x
lit,Lepidoptera,Geometridae,Stergamataea,delicata,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Gracillariidae,Acrocercops,insulariella,1971,J. Lep. Soc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Acrocercops,insulariella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Acrocercops,insulariella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Acrocercops,insulariella,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Caloptilia,agrifoliella,1971,J. Lep. Soc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Caloptilia,agrifoliella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Caloptilia,reticulata,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Cameraria,jacintoensis,1981,Smith. Cont. Zool.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Coptodisca,powellella,1971,J. Lep. Soc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Marmara,opuntiella,1967,Higardia,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Phyllonorycter,antiochella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Phyllonorycter,felinelle,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Phyllonorycter,sandraella,1971,J. Lep. Soc.,,,,,,,x,,,
lit,Lepidoptera,Gracillariidae,Phyllonorycter,sandraella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Heliodinidae,Lithariapteryx,jubarella,1991,J. Lepid. Soc.,,,,,,,x,,,
lit,Lepidoptera,Heliozelidae,Coptodisca,powellella,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Atalopedes,campestris,1985,Ent. Calif. Ch. Isls. Proc.,1979,6,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Atalopedes,campestris,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Erynnis,funeralis,1937,Bull. So. Calif. Acad. Sci.,1931,9,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Erynnis,funeralis,1964,Univ. Calif. Publ. Ent.,,,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Erynnis,funeralis,1985,J. Res. Lepid.,,,,,x,x,,,,
lit,Lepidoptera,Hesperiidae,Erynnis,funeralis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,,,,
lit,Lepidoptera,Hesperiidae,Erynnis,funeralis,1985,J. Res. Lepid.,,,,,,x,,,,
lit,Lepidoptera,Hesperiidae,Erynnis,tristis,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Erynnis,tristis,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Hylephila,phyleus,1937,Bull. So. Calif. Acad. Sci.,1931,9,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Hylephila,phyleus,1985,J. Res. Lepid.,,,,,x,,,x,,
lit,Lepidoptera,Hesperiidae,Hylephila,phyleus,1985,Ent. Calif. Ch. Isls. Proc.,1939,,,,,,,x,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,1937,Bull. So. Calif. Acad. Sci.,1930,7,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,1937,Bull. So. Calif. Acad. Sci.,1929,7,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,1985,J. Res. Lepid.,,,,,x,,x,,,x
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,1981,Papilio,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,1986,Butterflies N. Amer.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides santacruza,1986,Field Guide W. Butt.,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides sylvanoides,1955,Cat. Amer. Hesperiidae,,,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides sylvanoides,1986,Calif. Butterflies,,,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Polites,s. sabuleti,1981,J. Res. Lepid.,1966,5,,,,,x,,,
lit,Lepidoptera,Hesperiidae,Polites,s. sabuleti,1985,J. Res. Lepid.,,,x,,,,x,x,,x
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,1981,Bull. S. Calif. Acad. Sci.,,,,,,,,,,
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,1985,J. Res. Lepid.,,,x,x,x,,x,,x,x
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,,,,
lit,Lepidoptera,Hesperiidae,Pyrgus,albescens,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Lepidoptera,Incurvariidae,Careospina,quercivora,NA,,,,,,,,,,,
lit,Lepidoptera,Incurvariidae,Vespina,quercivora,1972,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Lepidoptera,Incurvariidae,Vespina,quercivora,1972,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Lepidoptera,Incurvariidae,Vespina,quercivora,1974,Univ. Calif. Publ. Ent.,,,,,,,x,,,
lit,Lepidoptera,Lasiocampidae,Malacosoma,constrictum austrinum,1968,U. S. Nat. Mus. Bull.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1972,J. Res. Lepid.,1970,3,,,,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1970,Los Cor. Isls.,1970,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1924,Ent. News,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Brephidium,exilis,1985,J. Res. Lepid.,,,x,x,x,x,x,x,x,x
lit,Lepidoptera,Lycaenidae,Callophrys,dumetorum,1971,J. Lepid. Soc.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Callophrys,dumetorum,1981,J. Res. Lepid.,1969,3,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Callophyrs,dumetorum,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,1909,Pomona Coll. J. Ent.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,1981,Bull. S. Calif. Acad. Sci.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Celastrina,argiolus echo,1985,J. Res. Lepid.,,,,,x,x,x,,,x
lit,Lepidoptera,Lycaenidae,Everes,a. amyntula,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Everes,a. amyntula,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Everes,a. amyntula,1985,J. Res. Lepid.,,,x,,x,,x,x,x,x
lit,Lepidoptera,Lycaenidae,Glaucopsyche,lygdamus australis,1981,J. Res. Lepid.,1966,4,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Glaucopysche,lygdamus australis,1985,J. Res. Lepid.,,,,,,,x,,,x
lit,Lepidoptera,Lycaenidae,Leptotes,marina,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Leptotes,marina,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Leptotes,marina,1985,J. Res. Lepid.,,,x,,x,,x,,,
lit,Lepidoptera,Lycaenidae,Leptotes,marina,1985,Ent. Calif. Ch. Isls. Proc.,,,x,,,,x,,,
lit,Lepidoptera,Lycaenidae,Lycaena,helliodes,1981,J. Res. Lepid.,1969,8,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Lycaena,helliodes,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,1973,J. Kansas Ent. Soc.,,,,,x,,x,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,1981,J. Res. Lepid.,1966,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,1985,J. Res. Lepid.,,,x,,x,x,x,,x,x
lit,Lepidoptera,Lycaenidae,Plebejus,acmon,1985,Ent. Calif. Ch. Isls. Proc.,1941,,,,,x,,,,
lit,Lepidoptera,Lycaenidae,Satyrium,s. saepium,1981,J. Res. Lepid.,1978,6,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Satyrium,s. saepium,1985,J. Res. Lepid.,,,,,,,x,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1986,Butterflies N. Amer.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1905,Butterflies W. Coast U.S.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1986,Field Guide W. Butt.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1923,Bull. Brook. Ent. Soc.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1987,Atala,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1937,Bull. So. Calif. Acad. Sci.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1989,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1955,LACM Sci. Ser.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1970,Mid-Cont. Lepid. Ser.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1985,J. Res. Lepid.,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1975,Occ. Pap. Calif. Acad. Sci.,,,,,,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1985,Ent. Calif. Isls.: Proc. First,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1981,J. Res. Lepid.,1973,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1986,Calif. Butterflies,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1983,IUCN Invert. Red Data Book,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1971,Discovery,,,,,x,,,,,
lit,Lepidoptera,Lycaenidae,Strymon,avalona,1976,Discovery,,,,,x,,,,,
