id,source,institutio,collection,ownerInsti,collecti_1,basisOfRec,occurrence,catalogNum,otherCatal,kingdom,phylum,class,order_,acceptedOrder,family,acceptedFamily,scientific,taxonID,scientif_1,genus,acceptedGenus,specificEp,acceptedName,taxonRank,infraspeci,identified,dateIdenti,identifica,identifi_1,taxonRemar,identifi_2,typeStatus,recordedBy,recordNumb,eventDate,year,month,day,startDayOf,endDayOfYe,verbatimEv,occurren_1,habitat,fieldNumbe,informatio,dataGenera,dynamicPro,associated,reproducti,establishm,lifeStage,sex,individual,samplingPr,samplingEf,preparatio,country,stateProvi,county,municipali,locality,locationRe,island,decimalLat,decimalLon,geodeticDa,coordinate,verbatimCo,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,minimumEle,maximumEle,minimumDep,maximumDep,verbatimDe,verbatimEl,dispositio,language,recordEnte,modified,rights,rightsHold,accessRigh,recordId,references
2380410,Cal-IBIS,UF,Invertebrate Zoology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,AA18B0D5-6E2C-4AAE-A030-89C5076A5644,209584-Mollusca, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta gabbii,273895,"(Newcomb, 1864)",Micrarionta,Micrarionta,gabbii,Micrarionta gabbii, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , ,dry - 9999,United States,California, , ,Santa Catalina Island, ,Santa Catalina,33.38333,-118.4167, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:635e68c5-8840-4e88-968d-baf67c34df14,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2380410
2380409,Cal-IBIS,UF,Invertebrate Zoology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,FBC7B417-9035-4B30-9955-5A6AA71E139B,209636-Mollusca, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta gabbii,273895,"(Newcomb, 1864)",Micrarionta,Micrarionta,gabbii,Micrarionta gabbii, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , ,dry - 9999,United States,California, , ,Santa Catalina Island, ,Santa Catalina,33.38333,-118.4167, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:c2c2c401-609c-4cb7-aa41-5543ed9df454,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2380409
2377474,Cal-IBIS,NCSM,NCSM-UNIO,NCSM,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,B9D1362D-A8C9-4EF1-B951-C98AF763C7A2,26765,261,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta gabbii,273895,"(Newcomb, 1864)",Micrarionta,Micrarionta,gabbii,Micrarionta gabbii, , ,Arthur E Bogan/2002, , , , , , , , ,,,,0,0,0, ,"3 snails. WF Webb , Conchologist , Rochester , NY.", ,INVERT005490, , , , , , , , ,3, , , ,United States,California,Los Angeles, ,"Santa Catalina Island, [point estimated 6.7 air miles WNW center Avalon], [Santa Catalina North].",Collector(s) and collection date not given.,Santa Catalina,33.3859,-118.431, ,12070, ,Valeria K Rice, ,DeLorme Topo USA, , , , , , , , ,In Collection,EN, ,10/20/20 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:c94f84a5-1b2a-4849-87de-a2efa2506201,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2377474
2338210,Cal-IBIS,LACM,Malacology,LACM,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,af4cb6f1-1451-4c15-aa5a-c5190f8c43f9,LACM 1989-46.1, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta opuntia,273896,"Roth, 1975",Micrarionta,Micrarionta,opuntia,Micrarionta opuntia, , , , , , , , , ,"D.R. Muhs, G.L. Kennedy", ,9/19/89 0:00,1989,9,19,262,0,1989-09-19T00:00:00, ,terrestrial, , , , , , , , , ,0, , ,dry,United States,California,California Channel Ids., ,"along western side of Tranquility Beach (= Army Camp Beach), N side San Nicolas Id.", ,San Nicolas,33.2575,-119.495, ,0, , , , , , , , , , , , , ,en, ,3/17/20 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:a296ae53-3787-4da2-81ba-fcf8e9904e31,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2338210
2381347,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,335700, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta opuntia,273896,"Roth, 1975",Micrarionta,Micrarionta,opuntia,Micrarionta opuntia, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,San Nicolas Island, ,San Nicolas,33.24944,-119.4994, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:87fbc361-29a4-4a1f-bd00-c458f14052ee,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381347
2373021,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,43aa5d94-4889-4a43-8d5b-47165babd7d2,103381, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta opuntia,273896,"Roth, 1975",Micrarionta,Micrarionta,opuntia,Micrarionta opuntia, , , , , , ,Family was Helminthoglyptidae. LJV 2/7/2019, ,PARATYPE,"Larson, John; Regal; Andeson", ,,,,0,0,0, , , , , , , , , , , , ,0, , ,Dry - 1,United States,California,Ventura County, ,"San Nicolas Island, NE side", ,San Nicolas,33.25046,-119.499, ,0, , , , , , , , , , , , , , , ,2/5/20 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:f67f24c8-4822-4fcb-a70d-75d915b28304,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2373021
2381325,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,10778, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,"Among cactus, Santa Catalina Island", ,Santa Catalina,33.38333,-118.4167, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:3a1c8c24-c113-4988-86b6-b42ab73b6b49,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381325
2381324,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,10779, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,"Among cactus, Santa Catalina Island", ,Santa Catalina,33.38333,-118.4167, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:37f1a353-a719-41c2-ac3e-e6d160d5fc3e,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381324
2373030,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,c9c35d4d-bbd5-40f1-81e3-4856dc63a2c5,171035, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,Family was Helminthoglyptidae. LJV 2/7/2019, , ,"Walton, Munroe", ,5/30/61 0:00,1961,5,30,150,0,1961-05-30T00:00:00, , , , , , , , , , , ,0, , ,Dry - 7,United States,California,Los Angeles County, ,"Avalon, Canyon back of Avalon", ,Santa Catalina,33.33413,-118.3337, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:3e4cb6d7-4759-4a0d-8210-50a25d4f8474,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2373030
2381142,Cal-IBIS,MCZ,Mala,"Museum of Comparative Zoology, H",76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,MCZ:Mala:160295,160295,malacology accession number=1233,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , ,[no agent data], , ,Entered from ledger., , , ,A. G. Smith, ,,,,0,0,0,[no verbatim date data], , , , , ,{}, , , , , ,1, , ,shell (dry),United States,California, , ,"Catalina Id., Avalon", ,Santa Catalina,33.34281,-118.3279, ,2598, ,[no agent data],GEOLocate,"GEOLocate batch georeferencing, 2019-06-10",unverified,[UNDER REVIEW; GEOLOCATE_SCORE: 37; GEOLOCATE_PRECISION: Low; GEOLOCATE_NUMRESULTS: 1], , , , , , ,in collection,en, ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:a75d0f55-f183-46d6-b029-ccc11a37a3b1,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381142
2380391,Cal-IBIS,UF,Invertebrate Zoology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,BEEE7569-D322-426A-A220-F0A4DD4B73DA,295201-Mollusca, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , ,"Caruthers, M.", ,,,,0,0,0, , , , , , , , , , , , ,0, , ,dry - 1,United States,California,Los Angeles County, ,"Channel Islands, Catalina Island, Avalon", ,Santa Catalina,32.81667,-118.45, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:430675dc-2c3b-4b96-9e71-0237257cd0b8,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2380391
2372985,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,da4a0d43-7ae9-4302-b08d-0cacb4f9d147,171037, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,Family was Helminthoglyptidae. LJV 2/7/2019, , ,Martin, ,3/13/41 0:00,1941,3,13,72,0,1941-03-13T00:00:00, , , , , , , , , , , ,0, , ,Dry - 4,United States,California,Los Angeles County, ,Hermit Gulch, ,Santa Catalina,33.32871,-118.3393, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:73403ead-b22b-4393-8787-5747e980de14,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2372985
2338427,Cal-IBIS,CHAS,Mollusc specimens, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,http://arctos.database.museum/guid/CHAS:Inv:21968?seid=4257657,CHAS:Inv:21968, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , ,unknown, , ,Gastropod.; Former nature_of_id: legacy., ,A {string}, ,Collector(s): Mrs. H. A. Zech, ,,1800,1,1,1,0,"[no date recorded, prior to 1907-01-20]",INTERNAL NOTES: Accession number listed in inventory spreadsheet prior to 2017 Arctos migration. DATA HISTORY: Originally inventored in 'Gastropods' spreadsheet. Inventory catalogued/verified by Claire McPartlin (2011-05-24). Record last updated in Excel, , ,mask part attribute location, ,verbatim collector=Mrs. H.A. Zech ;sex=not recorded, , , , , ,1, , ,whole organism (dry),United States,California,Los Angeles County, ,no specific locality recorded, ,Santa Catalina,33.39982,-118.4445, ,18869, ,Anna Chinn,GeoLocate,"GeoLocate, Google Maps",accepted, , , , , , , , ,en, ,11/4/20 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:e29fc58d-d502-4093-aeb0-2876a03626f7,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2338427
2375087,Cal-IBIS,UMMZ,ummz-mollusks, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,1b75dc87-41fd-40f2-b404-f90fb5f9fd9b,15381, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , ,"Hemphill, H.", ,,,,0,0,0, ,Alexander Davis, , , , , , , , , , ,0, , ,Dry - 2,United States,California,Los Angeles, ,San Clemente Island, ,San Clemente,32.90004,-118.5009, ,0, , , ,GEOLocate, ,Point, , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:9cc79758-3ac2-40f7-b35b-08bc0d094a94,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2375087
2375062,Cal-IBIS,UMMZ,ummz-mollusks, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,e07694ff-2c2c-449d-83e9-e45f3c397ae8,91890, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , ,Hemphill, ,,,,0,0,0, ,Alexander Davis, , , , , , , , , , ,0, , ,Dry - 6,United States,California,Los Angeles, ,San Clemente Island, ,San Clemente,32.90004,-118.5009, ,0, , , ,GEOLocate, ,Point, , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:34206d25-b453-4f16-b1aa-3591bd6689c4,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2375062
2381816,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,113844, , , , , ,,Gastrocoptidae,,Gastrocopta,25754,"Wollaston, 1878",Gastrocopta,, ,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:43f9fe1d-08af-40e6-9fe6-f9461a06b977,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381816
2381815,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,113845, , , , , ,,Gastrocoptidae,,Gastrocopta,25754,"Wollaston, 1878",Gastrocopta,, ,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:d301501a-26dd-47c0-8761-60eeaac02375,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381815
2381814,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,113846, , , , , ,,Gastrocoptidae,,Gastrocopta,25754,"Wollaston, 1878",Gastrocopta,, ,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:048ecffe-6dd8-4e23-bcf2-1eeb47b6e770,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381814
2381813,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,113847, , , , , ,,Gastrocoptidae,,Gastrocopta,25754,"Wollaston, 1878",Gastrocopta,, ,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:cba9ff29-ad0d-4d33-a363-4a9019ae8ac4,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381813
2381812,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,113848, , , , , ,,Gastrocoptidae,,Gastrocopta,25754,"Wollaston, 1878",Gastrocopta,, ,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:9177e369-f62c-436b-9a1e-898cae50a537,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381812
2381810,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,86669, , , , , ,,Binneyidae,,Binneya notabilis,113775,"J. G. Cooper, 1863",Binneya,,notabilis,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:256db13d-bcb3-41c2-b42f-715750e2a94a,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381810
2381809,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,86670, , , , , ,,Binneyidae,,Binneya notabilis,113775,"J. G. Cooper, 1863",Binneya,,notabilis,, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Barbara Island, ,Santa Barbara,33.47556,-119.0353, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:2c4675e8-d31e-4963-9081-45c7c6a3b5d9,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381809
2375057,Cal-IBIS,UMMZ,ummz-mollusks, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,ab57d847-1259-4d20-bfaa-a87c6d72e477,91901, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , ,Hemphill, ,,,,0,0,0, ,Rachel Niesen, , , , , , , , , , ,0, , ,Dry - 6,United States,California,Santa Barbara, ,Santa Barbara Island, ,Santa Barbara,33.47558,-119.0362, ,0, , , ,GEOLocate, ,Point, , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:16bf64e0-f340-4047-bf6f-bd4a29596c78,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2375057
2372977,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,357c7e3a-a977-4ea6-a947-298620fa0d1c,168488, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,"Family was Helminthoglyptidae, Orig. Epiphragmophora r. facta Newc.. LJV 2/7/2019", , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , ,Dry - 3,United States,California,Santa Barbara County, ,Santa Barbara Island, ,Santa Barbara,33.47756,-119.0351, ,0, , , , , , , , , , , , , , , ,2/5/20 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:8082d65b-0d08-4292-9c7e-b5314c9d1bc2,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2372977
2381326,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,10777, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Catalina Island, ,Santa Catalina,33.38333,-118.4167, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:9a03262a-f74a-4763-b599-9fa091ff679b,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381326
2381322,Cal-IBIS,ANSP,Malacology, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN, ,308997, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , , , , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , , ,United States,California, , ,Santa Catalina Island, ,Santa Catalina,33.38333,-118.4167, ,0, , , , , , , , , , , , , , , ,1/22/21 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:8fea2f84-b18f-4c42-8fdb-2fe60407c788,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2381322
2373027,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,edc93ceb-e6f3-45b8-99be-16866e924075,62139, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,"Family was Helminthoglyptidae, Orig. M. r. beatula Cock.. LJV 2/7/2019", , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , ,Dry - 1,United States,California,Los Angeles County, ,Santa Catalina Island, ,Santa Catalina,33.38233,-118.422, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:714054b1-0892-4fc4-88b8-a609b189e630,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2373027
2373023,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,4c2bc2ca-1c82-42ac-9721-35de17ee5e67,62172, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,Family was Helminthoglyptidae. LJV 2/7/2019, , , , ,,,,0,0,0, , , , , , , , , , , , ,0, , ,Dry - 1,United States,California,Los Angeles County, ,Santa Catalina Island, ,Santa Catalina,33.38233,-118.422, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:d6ad9dab-cba9-4a7f-849c-15aa640a96c1,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2373023
2373022,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,43e661d2-b247-4111-a83e-144f9db68396,158688, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,Family was Helminthoglyptidae. LJV 2/7/2019, , , , ,2/26/41 0:00,1941,2,26,57,0,1941-02-26T00:00:00,ex Walton #2209, , , , , , , , , , ,0, , ,Dry - 12,United States,California,Los Angeles County, ,Santa Catalina Island, ,Santa Catalina,33.38233,-118.422, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:7857670a-f528-4287-86bc-2df3f713a1eb,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2373022
2373007,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,c9b0dec7-df0a-44d8-82fd-85d0c8f19608,58174, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,Family was Helminthoglyptidae. LJV 2/7/2019, , , , ,,,,0,0,0, ,ex Doremus #D-476, , , , , , , , , , ,0, , ,Dry - 45,United States,California,Los Angeles County, ,Santa Catalina Island, ,Santa Catalina,33.38233,-118.422, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:4fb65e9b-5d01-47e5-92ab-c62d5379de98,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2373007
2372991,Cal-IBIS,DMNH,Mollusk, ,76106e1d-e895-4ce9-b896-91520f33f3af,PRESERVED_SPECIMEN,d4b2d799-850b-49bc-b885-d7dd8f3a5c67,151400, ,Animalia,Mollusca,Gastropoda,Stylommatophora,Stylommatophora,Xanthonychidae,Xanthonychidae,Micrarionta rufocincta,273897,"(Newcomb, 1864)",Micrarionta,Micrarionta,rufocincta,Micrarionta rufocincta, , , , , , ,"Family was Helminthoglyptidae, Orig. M. r. beatula. LJV 2/7/2019", , , , ,5/29/61 0:00,1961,5,29,149,0,1961-05-29T00:00:00,ex Walton #S-833, , , , , , , , , , ,0, , ,Dry - 1,United States,California,Los Angeles County, ,Santa Catalina Island, ,Santa Catalina,33.38233,-118.422, ,0, , , , , , , , , , , , , , , ,10/25/19 0:00,http://creativecommons.org/publicdomain/zero/1.0/, , ,urn:uuid:8d695fdf-1979-4679-9e74-c2a7031dfefb,http://www.cal-ibis.org:80/collections/individual/index.php?occid=2372991
