kingdom_final,phylum_final,class_final,order_final,family_final,scientificName,MASTER_ELIM,sci_name,,needs review,isl_check,SMI,SR,SCR,A,SBA,SNI,SCL,SCA,assign by island
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,crocanthemum scoparium var. vulgare,KEEP,crocanthemum scoparium,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,helianthemum scoparium,KEEP,crocanthemum scoparium,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,helianthemum scoparium var. scoparium,KEEP,crocanthemum scoparium,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,helianthemum scoparium var. vulgare,KEEP,crocanthemum scoparium,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,crocanthemum scoparium,KEEP,crocanthemum scoparium,,,4,,1,1,,,,1,1,
,,,,,crossosoma bigelovii,ELIM,crossosoma bigelovii,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Crossosomataceae,crossosoma californica,KEEP,crossosoma californicum,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Crossosomatales,Crossosomataceae,crossosoma californicum,KEEP,crossosoma californicum,,,2,,,,,,,1,1,
,,,,,crossostephium insulare,,crossostephium insulare,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton californicus,KEEP,croton californicus,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton californicus var. mohavensis,KEEP,croton californicus,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton setiger,KEEP,croton setiger,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton setigerus,KEEP,croton setiger,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,eremocarpus setiger,KEEP,croton setiger,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,eremocarpus setigerus,KEEP,croton setiger,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,croton setigurus,KEEP,croton setiger,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,crypsis aculeata,,crypsis aculeata,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,crypsis schoenoides,KEEP,crypsis schoenoides,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,crypsis vaginiflora,KEEP,crypsis vaginiflora,,,1,,,,,,,,1,
,,,,,"cryptantha """"insularis""""",,"cryptantha """"insularis""""",,Yes,0,,,,,,,,,
,,,,,cryptantha clementina,,cryptantha clementina,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha clevelandii,KEEP,cryptantha clevelandii,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha clevelandii var. clevelandii,KEEP,cryptantha clevelandii,,,8,1,1,1,1,1,1,1,1,
,,,,,cryptantha clevelandii var. hispidissima,,cryptantha clevelandii var. hispidissima,,Yes,0,,,,,,,,,
,,,,,cryptantha grayi var. nesiotica,,cryptantha grayi var. nesiotica,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha clevelandii var. florosa,KEEP,cryptantha hipidissima,,,2,1,1,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha hispidissima,KEEP,cryptantha hipidissima,,,2,1,1,,,,,,,
,,,,,cryptantha insularis subsp. catalinensis,,cryptantha insularis subsp. catalinensis,,Yes,0,,,,,,,,,
,,,,,cryptantha insularis subsp. insularis,,cryptantha insularis subsp. insularis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha intermedia,KEEP,cryptantha intermedia,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha leiocarpa,KEEP,cryptantha leiocarpa,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha maritima,KEEP,cryptantha maritima,,,4,,,,,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha maritima var. maritima,KEEP,cryptantha maritima,,,4,,,,,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha maritima var. pilosa,KEEP,cryptantha maritima,,,4,,,,,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha micromeres,KEEP,cryptantha micromeres,,,3,,1,1,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha microstachys,KEEP,cryptantha microstachys,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha muricata,KEEP,cryptantha muricata,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha muricata var. jonesii,KEEP,cryptantha muricata,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha muricata var. muricata,KEEP,cryptantha muricata,,,1,,,1,,,,,,
,,,,,cryptantha naritima,,cryptantha naritima,,Yes,0,,,,,,,,,
,,,,,cryptantha traskae,,cryptantha traskae,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha traskiae,KEEP,cryptantha traskiae,,,3,,,,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,cryptantha wigginsii,KEEP,cryptantha wigginsii,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,cucurbita foetidissima,KEEP,cucurbita foetidissima,,,1,,,1,,,,,,
,,,,,curcuma longa,ELIM,curcuma longa,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta californica var. californica,ELIM,cuscuta californica var. californica,,,0,,,,,,,,,
,,,,,cuscuta californica,ELIM,cuscuta californica var. californica,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta campestris,KEEP,cuscuta campestris,,,2,1,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta californica var. breviflora,KEEP,cuscuta occidentalis,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta occidentalis,KEEP,cuscuta occidentalis,,,2,,,,,,,1,1,
,,,,,cuscuta pacifica,,cuscuta pacifica,,Yes,0,,,,,,,,,
,,,,,cuscuta pacifica var. pacifica,,cuscuta pacifica var. pacifica,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta salina,KEEP,cuscuta salina,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta salina var. salina,KEEP,cuscuta salina,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta ceanothi,KEEP,cuscuta subinclusa,,,1,,,,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,cuscuta subinclusa,KEEP,cuscuta subinclusa,,,1,,,,,,1,,,
,,,,,cylindrophyllum speciosa,,cylindrophyllum speciosa,,Yes,0,,,,,,,,,
,,,,,cylindropuntia alcahes var. alcahes,ELIM,cylindropuntia alcahes var. alcahes,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,cylindropuntia prolifera,KEEP,cylindropuntia prolifera,,,7,,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,opuntia prolifera,KEEP,cylindropuntia prolifera,,,7,,1,1,1,1,1,1,1,
,,,,,cylindropuntia waltoniorum,,cylindropuntia waltoniorum,,Yes,0,,,,,,,,,
,,,,,cymbalaria muralis,ELIM,cymbalaria muralis,,,0,,,,,,,,,
,,,,,cynanchum maccartii,ELIM,cynanchum maccartii,,,0,,,,,,,,,
,,,,,cynara cardunculus subsp. cardunculus,ELIM,cynara cardunculus subsp. cardunculus,,,0,,,,,,,,,
,,,,,cynara scolymus,ELIM,cynara cardunculus subsp. cardunculus,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cynara cardunculus,KEEP,cynara cardunculus subsp. flavescens,,,4,,,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,cynara cardunculus subsp. flavescens,KEEP,cynara cardunculus subsp. flavescens,,,4,,,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,cynodon dactylon,KEEP,cynodon dactylon,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus eragrostis,KEEP,cyperus eragrostis,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus esculentus,KEEP,cyperus esculentus var. leptostachyus,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus esculentus var. leptostachyus,KEEP,cyperus esculentus var. leptostachyus,,,2,,,,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus alternifolius,KEEP,cyperus involucratus,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus involucratus,KEEP,cyperus involucratus,,,1,,,1,,,,,,
,,,,,cyperus ochraceus,ELIM,cyperus ochraceus,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Cyperaceae,cyperus odoratus,KEEP,cyperus odoratus,,,2,,,1,,,,,1,
,,,,,cyperus papyrus,ELIM,cyperus papyrus,,,0,,,,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,cyrtomium falcatum,KEEP,cyrtomium falcatum,,,1,,,1,,,,,,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Woodsiaceae,cystopteris fragilis,KEEP,cystopteris fragilis,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,dactylis glomerata,KEEP,dactylis glomerata,,,3,,,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,dactyloctenium aegyptium,KEEP,dactyloctenium aegyptium,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,danthonia californica,KEEP,danthonia californica,,,1,,1,,,,,,,
,,,,,datura meteloides,ELIM,datura meteloides,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,datura innoxia,KEEP,datura wrightii,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,datura wrightii,KEEP,datura wrightii,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,daucus carota,KEEP,daucus carota,,,1,,,,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,daucus pusillus,KEEP,daucus pusillus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra clementina,KEEP,deinandra clementina,,,6,,,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia clementina,KEEP,deinandra clementina,,,6,,,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra fasciculata,KEEP,deinandra fasciculata,,,6,,1,1,1,1,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia fasciculata,KEEP,deinandra fasciculata,,,6,,1,1,1,1,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia ramosissima,KEEP,deinandra fasciculata,,,6,,1,1,1,1,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra increscens,KEEP,deinandra increscens subsp. increscens,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,deinandra increscens subsp. increscens,KEEP,deinandra increscens subsp. increscens,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia increscens,KEEP,deinandra increscens subsp. increscens,,,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,hemizonia increscens subsp. increscens,KEEP,deinandra increscens subsp. increscens,,,2,,1,1,,,,,,
,,,,,deinandra paniculata,ELIM,deinandra paniculata,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,delairea odorata,KEEP,delairea odorata,,,3,,1,,1,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,senecio mikanioides,KEEP,delairea odorata,,,3,,1,,1,,,,1,
,,,,,delosperma ecklonis,,delosperma ecklonis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,delosperma litorale,KEEP,delosperma litorale,,,1,,,,,,1,,,
,,,,,delphinium parishii,ELIM,delphinium parishii,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium parryi,KEEP,delphinium parryi,,assign subsp by island,0,,,,,,,,,assign subsp by island
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium parryi subsp. maritimum,KEEP,delphinium parryi subsp. maritimum,,assign subsp by island,0,,,,,,,,,assign subsp by island
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium parryi subsp. parryi,KEEP,delphinium parryi subsp. parryi,,assign subsp by island,0,,,,,,,,,assign subsp by island
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum,,delphinium variegatum,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium kinkiense,KEEP,delphinium variegatum subsp. kinkiense,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum subsp. kinkiense,KEEP,delphinium variegatum subsp. kinkiense,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum var. kinkiense,KEEP,delphinium variegatum subsp. kinkiense,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,delphinium variegatum subsp. thornei,KEEP,delphinium variegatum subsp. thornei,,"Keep subspecies, bump to species, or take richness bloat?",1,,,,,,,1,,
,,,,,dendromecon arborea,,dendromecon arborea,,Yes,0,,,,,,,,,
,,,,,dendromecon densifolia,,dendromecon densifolia,,Yes,0,,,,,,,,,
,,,,,dendromecon flexile,,dendromecon flexile,,Yes,0,,,,,,,,,
,,,,,dendromecon flexilis,,dendromecon flexilis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon harfordii,KEEP,dendromecon harfordii,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida subsp. harfordii,KEEP,dendromecon harfordii,,,4,,1,1,,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida subsp. rhamnoides,KEEP,dendromecon harfordii,,,4,,1,1,,,,1,1,
,,,,,dendromecon harfordii var. rhamnoides,,dendromecon harfordii var. rhamnoides,,Yes,0,,,,,,,,,
,,,,,dendromecon rhamnoides,,dendromecon rhamnoides,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida,KEEP,dendromecon rigida,,,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,dendromecon rigida subsp. rigida,KEEP,dendromecon rigida,,,1,,,1,,,,,,
,,,,,dendromecon rigida rhamnoides,,dendromecon rigida rhamnoides,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,deschampsia atropurpurea,,deschampsia atropurpurea,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,vahlodea atropurpurea,,deschampsia atropurpurea,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,deschampsia danthonioides,KEEP,deschampsia danthonioides,,,1,,,,,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata,KEEP,descurainia pinnata,,,5,,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata subsp. brachycarpa,KEEP,descurainia pinnata,,,5,,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata subsp. halictorum,KEEP,descurainia pinnata,,,5,,1,1,1,,,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,descurainia pinnata subsp. menziesii,KEEP,descurainia pinnata,,,5,,1,1,1,,,1,1,
,,,,,desmanthus fruticosus,,desmanthus fruticosus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,catapodium rigidum,KEEP,desmazeria rigida,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,desmazeria rigida,KEEP,desmazeria rigida,,,1,,,,,,,,1,
,,,,,desmodium spirale var. exiguum,,desmodium spirale var. exiguum,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,dichondra micrantha,KEEP,dichondra micrantha,,,1,,,,,,1,,,
Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,dichondra occidentalis,KEEP,dichondra occidentalis,,,4,1,1,1,,,,,1,
,,,,,dicraurus alternifolius,,dicraurus alternifolius,,Yes,0,,,,,,,,,
,,,,,digitalis purpurea,ELIM,digitalis purpurea,,,0,,,,,,,,,
,,,,,digitaria horizontalis,ELIM,digitaria horizontalis,,,0,,,,,,,,,
,,,,,digitaria sanguinalis,ELIM,digitaria sanguinalis,,,0,,,,,,,,,
,,,,,osteospermum fruticosum,ELIM,dimorphotheca fruticosa,,,0,,,,,,,,,
,,,,,dimorphotheca fruticosa,,dimorphotheca fruticosa,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus aurantiacus,,diplacus aurantiacus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus latifolius,,diplacus aurantiacus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus brandegeei,KEEP,diplacus brandegeei,,CHECK CLUMP,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus latifolius,KEEP,diplacus brandegeei,,CHECK CLUMP,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus brandegeei,KEEP,diplacus brandegeei,,CHECK CLUMP,1,,,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus brevipes,KEEP,diplacus brevipes,,CHECK CLUMP,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus longiflorus,KEEP,diplacus longiflorus,,CHECK CLUMP,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus longiflorus,KEEP,diplacus longiflorus,,CHECK CLUMP,2,,1,1,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus longiflorus var. longiflorus,KEEP,diplacus longiflorus,,CHECK CLUMP,2,,1,1,,,,,,
,,,,,diplacus longiflorus x parviflorus,,diplacus longiflorus x parviflorus,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus parviflorus,KEEP,diplacus parviflorus,,CHECK CLUMP,5,1,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus flemingii,KEEP,diplacus parviflorus,,CHECK CLUMP,5,1,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus parviflorus,KEEP,diplacus parviflorus,,CHECK CLUMP,5,1,1,1,1,,,1,,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,diplacus puniceus,KEEP,diplacus puniceus,,CHECK CLUMP,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus puniceus,KEEP,diplacus puniceus,,CHECK CLUMP,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,mimulus traskiae,KEEP,diplacus traskiae,,CHECK CLUMP,1,,,,,,,,1,
,,,,,diplacus australis,ELIM,diplacus x australis,,,0,,,,,,,,,
,,,,,diplacus x lompocensis,,diplacus x lompocensis,,Yes,0,,,,,,,,,
,,,,,diplotaxis muralis,ELIM,diplotaxis muralis,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,brodiaea capitata,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,brodiaea pulchella,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dichelostemma capitatum,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dichelostemma capitatum subsp. capitatum,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dichelostemma pulchellum,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dipterostemon capitatus,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Asparagales,Themidaceae,dipterostemon capitatus subsp. capitatus,KEEP,dipterostemon capitatus subsp. capitatus,,,8,1,1,1,1,1,1,1,1,
,,,,,dichelostemma capitatum subsp. pauciflorum,ELIM,dipterostemon capitatus subsp. pauciflorum,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis littoralis,KEEP,distichlis littoralis,,,2,,1,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,monanthochloe littoralis,KEEP,distichlis littoralis,,,2,,1,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis spicata,KEEP,distichlis spicata,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis spicata subsp. spicata,KEEP,distichlis spicata,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis spicata subsp. stricta,KEEP,distichlis spicata,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis spicata var. spicata,KEEP,distichlis spicata,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis spicata var. stolonifera,KEEP,distichlis spicata,,,7,1,1,1,1,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Poales,Poaceae,distichlis spicata var. stricta,KEEP,distichlis spicata,,,7,1,1,1,1,,1,1,1,
,,,,,ditaxis lanceolata,ELIM,ditaxis lanceolata,,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,dithyrea maritima,KEEP,dithyrea maritima,,,3,1,,,,,1,,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,draba cuneifolia,KEEP,draba cuneifolia,,,4,,,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,draba cuneifolia var. cuneifolia,KEEP,draba cuneifolia,,,4,,,1,,,1,1,1,
Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,draba cuneifolia var. integrifolia,KEEP,draba cuneifolia,,,4,,,1,,,1,1,1,
,,,,,dracaena draco,ELIM,dracaena draco,,,0,,,,,,,,,
,,,,,drosanthemum floribundum,ELIM,drosanthemum floribundum,,,0,,,,,,,,,
,,,,,drymaria debilis,,drymaria debilis,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,drymocallis glandulosa,KEEP,drymocallis glandulosa var. wrangelliana,,,1,,,,,,,,1,
Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,drymocallis glandulosa var. wrangelliana,KEEP,drymocallis glandulosa var. wrangelliana,,,1,,,,,,,,1,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,aspidium rigidum var. argutum,KEEP,dryopteris arguta,,,6,1,1,1,1,,,1,1,
Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,dryopteris arguta,KEEP,dryopteris arguta,,,6,1,1,1,1,,,1,1,
,,,,,dryopteris villarii,,dryopteris villarii,,Yes,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,dudleya blochmaniae,KEEP,dudleya blochmaniae,,assign subsp by island,0,,,,,,,,,assign subsp by island
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,dudleya blochmaniae subsp. blochmaniae,KEEP,dudleya blochmaniae subsp. blochmaniae,,assign subsp by island,1,,,1,,,,,,assign subsp by island
,,,,,dudleya blochmaniae subsp. blochmaniae ? d. greenei,ELIM,dudleya blochmaniae subsp. blochmaniae ? d. greenei,J,,0,,,,,,,,,
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,dudleya blochmaniae subsp. insularis,KEEP,dudleya blochmaniae subsp. insularis,,assign subsp by island,1,,1,,,,,,,assign subsp by island
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,hasseanthus blochmaniae subsp. insularis,KEEP,dudleya blochmaniae subsp. insularis,,assign subsp by island,1,,1,,,,,,,assign subsp by island
Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,dudleya caespitosa,KEEP,dudleya caespitosa,,,1,,,,1,,,,,
