...1,source,month,year,island,class,acceptedGenus,acceptedName,latitude,longitude,type,Lat_alb,Lon_alb,Id,ISL_NAME,geometry
3435,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3436,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3437,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3438,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3439,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3440,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3441,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3442,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02058204,-119.8306128,Collection,-443869.96359397983,15644.712992753644,0,Santa Cruz,"c(15644.7129927536, -443869.96359398)"
3443,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0000373,-119.7369605,Collection,-446129.1263479176,24300.80529020993,0,Santa Cruz,"c(24300.8052902099, -446129.126347918)"
3444,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0000373,-119.7369605,Collection,-446129.1263479176,24300.80529020993,0,Santa Cruz,"c(24300.8052902099, -446129.126347918)"
3445,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0000373,-119.7369605,Collection,-446129.1263479176,24300.80529020993,0,Santa Cruz,"c(24300.8052902099, -446129.126347918)"
3446,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0000373,-119.7369605,Collection,-446129.1263479176,24300.80529020993,0,Santa Cruz,"c(24300.8052902099, -446129.126347918)"
3447,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0200409,-119.8515253,Collection,-443933.22723895265,13713.31645751313,0,Santa Cruz,"c(13713.3164575131, -443933.227238953)"
3448,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0200409,-119.8515253,Collection,-443933.22723895265,13713.31645751313,0,Santa Cruz,"c(13713.3164575131, -443933.227238953)"
3449,Cal-IBIS,3,1971,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.0200409,-119.8515253,Collection,-443933.22723895265,13713.31645751313,0,Santa Cruz,"c(13713.3164575131, -443933.227238953)"
3450,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3451,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3452,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3453,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3454,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3455,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3456,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3457,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3458,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3459,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.02289614,-119.8067753,Collection,-443609.0621697763,17845.83413096886,0,Santa Cruz,"c(17845.8341309689, -443609.062169776)"
3460,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96248297,-119.7927053,Collection,-450307.4196578418,19159.959955164217,0,Santa Cruz,"c(19159.9599551642, -450307.419657842)"
3461,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96248297,-119.7927053,Collection,-450307.4196578418,19159.959955164217,0,Santa Cruz,"c(19159.9599551642, -450307.419657842)"
3462,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96248297,-119.7927053,Collection,-450307.4196578418,19159.959955164217,0,Santa Cruz,"c(19159.9599551642, -450307.419657842)"
3463,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96248297,-119.7927053,Collection,-450307.4196578418,19159.959955164217,0,Santa Cruz,"c(19159.9599551642, -450307.419657842)"
3464,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96248297,-119.7927053,Collection,-450307.4196578418,19159.959955164217,0,Santa Cruz,"c(19159.9599551642, -450307.419657842)"
3465,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.96248297,-119.7927053,Collection,-450307.4196578418,19159.959955164217,0,Santa Cruz,"c(19159.9599551642, -450307.419657842)"
3466,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00747929,-119.84792,Collection,-445326.0826096763,14048.541466961686,0,Santa Cruz,"c(14048.5414669617, -445326.082609676)"
3467,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.00747929,-119.84792,Collection,-445326.0826096763,14048.541466961686,0,Santa Cruz,"c(14048.5414669617, -445326.082609676)"
3468,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.05869933,-119.9171601,Collection,-439652.35255232314,7647.456172917447,0,Santa Cruz,"c(7647.45617291745, -439652.352552323)"
3469,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.05869933,-119.9171601,Collection,-439652.35255232314,7647.456172917447,0,Santa Cruz,"c(7647.45617291745, -439652.352552323)"
3470,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.05869933,-119.9171601,Collection,-439652.35255232314,7647.456172917447,0,Santa Cruz,"c(7647.45617291745, -439652.352552323)"
3471,Cal-IBIS,5,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.05869933,-119.9171601,Collection,-439652.35255232314,7647.456172917447,0,Santa Cruz,"c(7647.45617291745, -439652.352552323)"
3472,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3473,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3474,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3475,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3476,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3477,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3478,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3479,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3480,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3481,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3482,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3483,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3484,Cal-IBIS,8,1968,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.98887777,-119.7148129,Collection,-447361.0390893123,26350.620494958883,0,Santa Cruz,"c(26350.6204949589, -447361.039089312)"
3506,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3507,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3508,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3509,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3510,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3511,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3512,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3513,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3514,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3515,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3516,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3517,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3518,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3519,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3520,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3521,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3522,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3523,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3524,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3525,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3526,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3527,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3528,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3529,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3530,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3531,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3532,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3533,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3534,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3535,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3536,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3537,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3538,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3539,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3540,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3541,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3542,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3543,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3544,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3545,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3546,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3547,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3548,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3549,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3550,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3551,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,33.97736831,-119.6850021,Collection,-448628.94635906396,29109.30053883762,0,Santa Cruz,"c(29109.3005388376, -448628.946359064)"
3552,Cal-IBIS,2,1967,Santa Cruz,Amphibia,Batrachoseps,Batrachoseps pacificus,34.01599829,-119.8143424,Collection,-444375.59960851306,17148.45164804097,0,Santa Cruz,"c(17148.451648041, -444375.599608513)"
