source,order,family,genus,specificEp,scientificName,yearpub,PUBL,year,month,ANA,BAR,CAT,CLE,CRU,MIG,NIC,ROS
lit,Diptera,Tipulidae,Limonia (Dicranomyia),stigmata,Limonia (Dicranomyia) stigmata,1967,Bull. Calif. Insect Surv.,,,,,,,,,x,
lit,Diptera,Tipulidae,Limonia (Dicranomyia),venusta,Limonia (Dicranomyia) venusta,1964,Bull. S. Calif. Acad. Sci.,,,,,,,,,x,
lit,Diptera,Tipulidae,Limonia (Idioglochina),marmorata,Limonia (Idioglochina) marmorata,1940,Proc. Sixth Pac. Sci. Cong.,,7,,,,,,x,,
lit,Diptera,Tipulidae,Limonia (Idioglochina),marmorata,Limonia (Idioglochina) marmorata,1967,Bull. Calif. Insect Surv.,,,,,,,,x,,
lit,Diptera,Tipulidae,Limonia (Idioglochina),marmorata,Limonia (Idioglochina) marmorata,1973,Great Basin Nat.,,,,,,,,,,
lit,Diptera,Tipulidae,Nephrotoma,wulpiana,Nephrotoma wulpiana,1973,Great Basin Nat.,,,,,,,,,,
lit,Diptera,Tipulidae,Tipula (Bellardina),schizomera,Tipula (Bellardina) schizomera,1973,Great Basin Nat.,,,,,,,,,,
lit,Diptera,Tipulidae,Tipula (Lunatipula),hastingsae diperona,Tipula (Lunatipula) hastingsae diperona,1973,Great Basin Nat.,,,,,,,x,,,
lit,Diptera,Tipulidae,Tipula (Trichotipula),santaecruzae,Tipula (Trichotipula) santaecruzae,1973,Great Basin Nat.,,,,,,,x,,,
lit,Diptera,Tipulidae,Tipula (Triplicitipula),lygropis,Tipula (Triplicitipula) lygropis,1920,Can. Ent.,,,,,,,x,,,
lit,Diptera,Tipulidae,Tipula (Triplicitipula),lygropis,Tipula (Triplicitipula) lygropis,1967,Bull. Calif. Insect Surv.,,,,,,,x,,,
lit,Diptera,Tipulidae,Tipula (Triplicitipula),occidentalis,Tipula (Triplicitipula) occidentalis,1973,Great Basin Nat.,,,,,,,,,,
lit,Diptera,Tipulidae,Tipula (Triplicitipula),planicornis,Tipula (Triplicitipula) planicornis,1973,Great Basin Nat.,,,,,,,,,,
lit,Diptera,Tipulidae,Tipula (Triplicitipula),pubera,Tipula (Triplicitipula) pubera,1973,Great Basin Nat.,,,,,,,,,,
lit,Diptera,Tipulidae,Tipula (Yamatotipula),fulvilineata,Tipula (Yamatotipula) fulvilineata,1973,Great Basin Nat.,,,,,,,,,,
lit,Embiidina,Oligotomidae,Haploembia,solieri,Haploembia solieri,1940,Ann. Ent. Soc. Amer.,,,,,x,,,,,
lit,Embiidina,Oligotomidae,Haploembia,solieri,Haploembia solieri,1957,Bull. Calif. Ins. Surv.,,,,,x,,,,,
lit,Ephemeroptera,Baetidae,Callibaetis,sp.,Callibaetis sp.,1940,Proc. Sixth Pac. Sci. Cong.,,8,,,,,x,,,
lit,Hemiptera,Anthocoridae,Orius,harpocrates,Orius harpocrates,1986,Psyche,,,,,,,,x,,
lit,Hemiptera,Aradidae,Aradus,sp.,Aradus sp.,1894,Proc. Calif. Acad. Sci. ser.2,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,tabulata,Chelinidea tabulata,1967,Hilgardia,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,tabulata,Chelinidea tabulata,1968,Calif. Agri.,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,tabulata,Chelinidea tabulata,1978,"U.S. Dept. Agric., Agric.",,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,tabulata,Chelinidea tabulata,1980,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,vittiger,Chelinidea vittiger,1967,Hilgardia,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,vittiger,Chelinidea vittiger,1968,Calif. Agri.,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,vittiger,Chelinidea vittiger,1973,Environ. Ent.,,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,vittiger,Chelinidea vittiger,1978,"U.S. Dept. Agric., Agric.",,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,vittiger,Chelinidea vittiger,1978,"U.S. Dept. Agric., Agric.",,,,,,,x,,,
lit,Hemiptera,Coreidae,Chelinidea,vittiger,Chelinidea vittiger,1980,Proc. Ent. Soc. Wash.,,,,,,,x,,,
lit,Hemiptera,Coreidae,Coriomeris,occidentalis,Coriomeris occidentalis,1976,Ann. Ent. Soc. Amer.,,,,,,x,,,,
lit,Hemiptera,Coreidae,Narnia,femorata,Narnia femorata,1892,Zoe,1892,8,,,x,,,,,
lit,Hemiptera,Coreidae,Narnia,inornata,Narnia inornata,1967,Hilgardia,,,,,,,x,,,
lit,Hemiptera,Coreidae,Narnia,pallidocornis,Narnia pallidocornis,1973,Environ. Ent.,,,,,,,x,,,
lit,Hemiptera,Corixidae,Corisella,decolor,Corisella decolor,1979,Bull. Calif. Insect Survey,,,,,,,x,,,
lit,Hemiptera,Corixidae,Corisella,inscripta,Corisella inscripta,1948,Univ. Kansas Sci. Bull.,,,,,,x,,,,
lit,Hemiptera,Corixidae,Corisella,inscripta,Corisella inscripta,1979,Bull. Calif. Insect Survey,,,,,,x,,,,
lit,Hemiptera,Corixidae,Graptocorixa,uhleri,Graptocorixa uhleri,1930,Pan-Pac. Ent.,,,,,,,x,,,
lit,Hemiptera,Corixidae,Graptocorixa,uhleri,Graptocorixa uhleri,1948,Univ. Kansas Sci. Bull.,,,,,,,x,,,
lit,Hemiptera,Corixidae,Graptocorixa,uhleri,Graptocorixa uhleri,1979,Bull. Calif. Insect Survey,,,,,,x,,,,
lit,Hemiptera,Cydnidae,Macroporus,repetitius,Macroporus repetitius,1991,Herp. Monographs,,,,x,,,,,,
lit,Hemiptera,Gerridae,Aquarius,remigis,Aquarius remigis,1955,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Hemiptera,Gerridae,Aquarius,remigis,Aquarius remigis,1974,Ent. News.,,,,,,,x,,,
lit,Hemiptera,Gerridae,Aquarius,remigis,Aquarius remigis,1979,Bull. Calif. Insect Survey,,,,,x,x,x,,,x
lit,Hemiptera,Gerridae,Aquarius,remigis,Aquarius remigis,1992,Ann. Ent. Soc. Amer.,,,,,,,x,,,
lit,Hemiptera,Gerridae,Aquarius,remigis,Aquarius remigis,1992,Evol.,,,,,,,x,,,
lit,Hemiptera,Lygaeidae,Cryphula,trimaculatus,Cryphula trimaculatus,1916,Ent. News,1915,8,,,,,,,,
lit,Hemiptera,Lygaeidae,Emblethis,vicarius,Emblethis vicarius,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,x,
lit,Hemiptera,Lygaeidae,Emblethis,vicarius,Emblethis vicarius,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,x,
lit,Hemiptera,Lygaeidae,Kleidocerys,ovalis,Kleidocerys ovalis,1953,Proc. Ent. Soc. Wash.,1908,10,,,x,,,,,
lit,Hemiptera,Lygaeidae,Lygaeus,kalmii kalmii,Lygaeus kalmii kalmii,1892,Zoe,1892,8,,,x,,,,,
lit,Hemiptera,Lygaeidae,Lygaeus,sp.,Lygaeus sp.,1892,Zoe,1892,8,,,x,,,,,
lit,Hemiptera,Lygaeidae,Melanopleurus,fuscosus,Melanopleurus fuscosus,1977,Anal. Inst. Biol. Univ. Nac.,,,,,,,x,,,
lit,Hemiptera,Lygaeidae,Neartholomus,scolopax,Neartholomus scolopax,1892,Zoe,1892,8,,,x,,,,,
lit,Hemiptera,Lygaeidae,Nysius,raphanus,Nysius raphanus,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Hemiptera,Lygaeidae,Nysius,sp.,Nysius sp.,1892,Zoe,1892,8,,,x,,,,,
lit,Hemiptera,Lygaeidae,Ozophora,occidentalis,Ozophora occidentalis,1988,J. New York Ent. Soc.,,,,,x,,,,,
lit,Hemiptera,Miridae,Atractotomus,agrifoliae,Atractotomus agrifoliae,1990,Bull. Amer. Mus. Nat. Hist.,,,,,,,x,,,
lit,Hemiptera,Miridae,Chaetophylidea,moerens,Chaetophylidea moerens,1968,Brigham Young Univ. Sci. Bull.,,,,,x,,,,,
lit,Hemiptera,Miridae,Closterocoris,amoenus,Closterocoris amoenus,1890,Trans. Maryland Acad. Sci.,,,,,,,x,,,
lit,Hemiptera,Miridae,Closterocoris,amoenus,Closterocoris amoenus,1912,Can. Ent.,,,,,,,x,,,
lit,Hemiptera,Miridae,Irbisia,brachycera,Irbisia brachycera,1984,J. New York Ent. Soc.,,,,,x,,,,,
lit,Hemiptera,Miridae,Irbisia,californica,Irbisia californica,1984,J. New York Ent. Soc.,,,x,,x,,x,x,x,
lit,Hemiptera,Miridae,Irbisia,mollipes,Irbisia mollipes,1921,Proc. Calif. Acad. Sci. ser.4,,,,,,,x,,,
lit,Hemiptera,Miridae,Irbisia,mollipes,Irbisia mollipes,1984,J. New York Ent. Soc.,,,,,,,x,,,
lit,Hemiptera,Miridae,Irbisia,sp.,Irbisia sp.,1872,"Hayden, F. V., Rept. U. S.",,,,,,,x,,,
lit,Hemiptera,Miridae,Lopidea,nigridia aculeata,Lopidea nigridia aculeata,1921,Proc. Calif. Acad. Sci. ser.4,1919,5,,,,,,x,,
lit,Hemiptera,Miridae,Lopidea,nigridia aculeata,Lopidea nigridia aculeata,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Hemiptera,Miridae,Lopidea,nigridia aculeata,Lopidea nigridia aculeata,1986,Psyche,,,,,,,,x,,
lit,Hemiptera,Miridae,Lopidea,nigridia aculeata,Lopidea nigridia aculeata,1990,Great Basin Nat.,,,,,,,,x,,
lit,Hemiptera,Miridae,Lopidea,nigridia aculeata,Lopidea nigridia aculeata,1990,Great Basin Nat.,,,,,,,,x,,
lit,Hemiptera,Miridae,Lopidea,nigridia aculeata,Lopidea nigridia aculeata,1991,Theses Zoologicae,,,,,,,,x,,
lit,Hemiptera,Miridae,Lygus,hesperus,Lygus hesperus,1917,Cornell Univ. Agr. Exp. Sta.,,,,,,,x,,,
lit,Hemiptera,Miridae,Lygus,hesperus,Lygus hesperus,1975,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Hemiptera,Miridae,Phytocoris,histriculus,Phytocoris histriculus,1988,Bull. Amer. Mus. Nat. Hist.,,,,,,x,x,,,
lit,Hemiptera,Miridae,Phytocoris,insulatus,Phytocoris insulatus,1988,Bull. Amer. Mus. Nat. Hist.,,,,,x,,,,,
lit,Hemiptera,Miridae,Polymerus,uhleri,Polymerus uhleri,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Hemiptera,Notonectidae,Buenoa,scimitra,Buenoa scimitra,1979,Bull. Calif. Insect Survey,,,,,x,,,,,
lit,Hemiptera,Notonectidae,Notonecta,kirbyi,Notonecta kirbyi,1940,Proc. Sixth Pac. Sci. Cong.,1939,,,,,x,,,,
lit,Hemiptera,Notonectidae,Notonecta,kirbyi,Notonecta kirbyi,1979,Bull. Calif. Insect Survey,,,,,x,,x,,,
lit,Hemiptera,Notonectidae,Notonecta,unifasciata,Notonecta unifasciata,1955,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Hemiptera,Notonectidae,Notonecta,unifasciata,Notonecta unifasciata,1979,Bull. Calif. Insect Survey,,,,,x,,x,,,
lit,Hemiptera,Pentatomidae,Chlorochroa,rossiana,Chlorochroa rossiana,1984,"Occ. Pap. Ent., CDFA",,,,,,,,?,,
lit,Hemiptera,Pentatomidae,Eurygaster,amerinda,Eurygaster amerinda,1964,"Ph. D. diss., Univ. Calif., B.",,,,,,,,,,x
lit,Hemiptera,Pentatomidae,Eurygaster,shoshone,Eurygaster shoshone,1934,Can. Ent.,,,,,,,x,,,
lit,Hemiptera,Pentatomidae,Murgantia,histrionica,Murgantia histrionica,1892,Zoe,1892,8,,,x,,,,,
lit,Hemiptera,Pentatomidae,Murgantia,histrionica,Murgantia histrionica,1894,Proc. Calif. Acad. Sci. ser.2,,,,,,,x,,,
lit,Hemiptera,Pentatomidae,Murgantia,histrionica,Murgantia histrionica,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Hemiptera,Pentatomidae,Nezara,viridula,Nezara viridula,1894,Proc. Calif. Acad. Sci. ser.2,,,,,,,x,,,
lit,Hemiptera,Pentatomidae,Prionosoma,podopioides,Prionosoma podopioides,1915,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Hemiptera,Pentatomidae,Prionosoma,podopioides,Prionosoma podopioides,1931,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Hemiptera,Pentatomidae,Thyanta,custator accerra,Thyanta custator accerra,1992,J. New York Ent. Soc.,,,,,,,,,,
lit,Hemiptera,Pentatomidae,Thyanta,pallidovirens,Thyanta pallidovirens,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Hemiptera,Pentatomidae,Thyanta,pallidovirens,Thyanta pallidovirens,1992,J. New York Ent. Soc.,,,,,,,,,,
lit,Hemiptera,Pentatomidae,Thyanta,sp.,Thyanta sp.,1991,Herp. Monographs,,,,x,,,,,,
lit,Hemiptera,Reduviidae,Apiomerus,sp.,Apiomerus sp.,1951,Mem. Inst. Oswaldo Cruz,1906,6,,,x,,,,,
lit,Hemiptera,Reduviidae,Empicoris,sp.,Empicoris sp.,1991,Herp. Monographs,,,,x,,,,,,
lit,Hemiptera,Reduviidae,Rasahus,biguttatus,Rasahus biguttatus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,x,,,,
lit,Hemiptera,Rhopalidae,Liorhyssus,hyalinus,Liorhyssus hyalinus,1916,Ent. News,1915,8,,,,,,,,
lit,Hemiptera,Saldidae,Saldula,comatula,Saldula comatula,1955,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Hemiptera,Saldidae,Saldula,pexa,Saldula pexa,1979,Bull. Calif. Insect Survey,,,,,x,,x,,,
lit,Hemiptera,Veliidae,Microvelia,beameri,Microvelia beameri,1955,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Hemiptera,Veliidae,Microvelia,beameri,Microvelia beameri,1979,Bull. Calif. Insect Survey,,,,,x,,x,,,
lit,Hemiptera,Veliidae,Microvelia,sp.,Microvelia sp.,1955,Bull. S. Calif. Acad. Sci.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Aleuroplatus,coronata,Aleuroplatus coronata,1904,Proc. U.S. Natl. Mus.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Aleuroplatus,coronata,Aleuroplatus coronata,1922,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Aleuroplatus,gelatinosus,Aleuroplatus gelatinosus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Aleyrodes,pruinosus,Aleyrodes pruinosus,1904,Proc. U.S. Natl. Mus.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Aleyrodes,pruinosus,Aleyrodes pruinosus,1922,Pom. Coll. J. Ent. & Zool.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Aleyrodes,pruinosus,Aleyrodes pruinosus,1978,"Brit. Mus. Nat. Hist., London",,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Tetraleurodes,mori,Tetraleurodes mori,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,x,,,
lit,Homoptera,Aleyrodidae,Trialeurodes,drewsi,Trialeurodes drewsi,1948,U.S. Dept. Agr. Misc. Publ.,,,,,x,,,,,
lit,Homoptera,Aleyrodidae,Trialeurodes,vaporariorum,Trialeurodes vaporariorum,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Homoptera,Aphididae,Acyrthosiphon,pisum,Acyrthosiphon pisum,1939,Bios,,,,,x,,,x,,
lit,Homoptera,Aphididae,Acyrthosiphon,pisum,Acyrthosiphon pisum,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Homoptera,Aphididae,Aphis,armoraciae,Aphis armoraciae,1986,Psyche,,,,,,,,x,,
lit,Homoptera,Aphididae,Aphis,rumicis,Aphis rumicis,1940,Proc. Sixth Pac. Sci. Cong.,1939,,,,,x,,,,
lit,Homoptera,Aphididae,Tamalia,coweni,Tamalia coweni,1938,Univ. Colorado Stud.,,,,,,,,x,,
lit,Homoptera,Aphididae,Tamalia,coweni,Tamalia coweni,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,x,,,
lit,Homoptera,Aphididae,Tamalia,coweni,Tamalia coweni,1987,Amer. Midl. Nat.,,,,,,,x,,,
lit,Homoptera,Asterolecaniidae,Mycetococcus,ehrhorni,Mycetococcus ehrhorni,1993,CDFA Tech. Ser. Agr. Bio.,,,,,,,x,,,
lit,Homoptera,Cicadellidae,Deltocephalus,punctatus,Deltocephalus punctatus,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,x,,
lit,Homoptera,Cicadellidae,Empoasca,abrupta,Empoasca abrupta,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Homoptera,Cicadellidae,Empoasca,sp.,Empoasca sp.,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Homoptera,Cicadellidae,Reticopsis,udrobates,Reticopsis udrobates,1983,Mem. Ent. Soc. Can.,,,,,,,x,,,
lit,Homoptera,Cicadellidae,Tiaja,cruzensis,Tiaja cruzensis,1983,Entomography,,,,,,,x,,,
lit,Homoptera,Cicadellidae,Tiaja,insula,Tiaja insula,1975,Pan-Pac. Ent.,,,,x,,,,x,,x
lit,Homoptera,Cicadellidae,Tiaja,insula,Tiaja insula,1991,Herp. Monographs,,,,x,,,,,,
lit,Homoptera,Cicadellidae,Tiaja,interrupta,Tiaja interrupta,1983,Entomography,,,,,x,,,,,
lit,Homoptera,Cicadellidae,Xerophloea,peltata,Xerophloea peltata,1941,Bull. S. Calif. Acad. Sci.,,,x,,,,,,,
lit,Homoptera,Cicadidae,Okanagana,catalina,Okanagana catalina,1936,J. New York Ent. Soc.,,,,,,,,,,
lit,Homoptera,Cicadidae,Okanagana,catalina,Okanagana catalina,1985,Ent. Calif. Ch. Is.,,,,,x,,,,,
lit,Homoptera,Cicadidae,Okanagana,hirsuta,Okanagana hirsuta,1915,J. New York Ent. Soc.,,,,,,,,,,
lit,Homoptera,Cicadidae,Okanagana,hirsuta,Okanagana hirsuta,1919,J. New York Ent. Soc.,,,,,,,,,,
lit,Homoptera,Cicadidae,Okanagana,hirsuta,Okanagana hirsuta,1936,J. New York Ent. Soc.,,,,,,,,,,
lit,Homoptera,Cicadidae,Okanagana,vanduzeei,Okanagana vanduzeei,1919,J. New York Ent. Soc.,1917,6,,,,,,,,
lit,Homoptera,Cixiidae,Cixius,cultus,Cixius cultus,1981,Trans. Amer. Ent. Soc.,,,,,,,x,,,
lit,Homoptera,Coccidae,Ceroplastes,cistudiformis,Ceroplastes cistudiformis,1988,"CDFA, Tech. Ser. Agr. Bio.",,,,,x,,,,,
lit,Homoptera,Coccidae,Coccus,hesperidum,Coccus hesperidum,1913,J. Econ. Ent.,,,,,x,,,,,
lit,Homoptera,Coccidae,Coccus,hesperidum,Coccus hesperidum,1916,Proc. U.S. Natl. Mus.,1912,9,,,x,,,,,
lit,Homoptera,Coccidae,Saissetia,oleae,Saissetia oleae,1892,Zoe,1892,8,,,x,,,,,
lit,Homoptera,Coccidae,Saissetia,oleae,Saissetia oleae,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,x,,,,
lit,Homoptera,Coccidae,Saissetia,oleae,Saissetia oleae,1986,Psyche,1977,5,,,,,,x,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1967,Higardia,,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1968,Calif. Agri.,,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1986,Can. Ent.,,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1980,Proc. V Int. Symp. Biol. Contr,,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1981,Bull. S. Calif. Acad. Sci.,,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1981,Antenna,,,,,,,,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1978,"U.S. Dept. Agric., Agric.",,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1986,Can. Ent.,,,,,,,x,,,
lit,Homoptera,Dactylopiidae,Dactylopius,opuntiae,Dactylopius opuntiae,1993,CDFA Tech. Ser. Agr. Bio.,,,,,,,x,,,
lit,Homoptera,Diaspididae,,unidentified, unidentified,1939,Sci,,,,,x,,,,,
lit,Homoptera,Diaspididae,Chionaspis,pinifoliae,Chionaspis pinifoliae,1979,Ser. Ent.,,,,,,,x,,,
lit,Homoptera,Diaspididae,Chrysomphalus,aonidum,Chrysomphalus aonidum,1956,Bull. Calif. Insect Surv.,,,,,x,,,,,
lit,Homoptera,Diaspididae,Comstockiella,sabalis,Comstockiella sabalis,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,,
lit,Homoptera,Diaspididae,Diaspis,echinocacti,Diaspis echinocacti,1930,Bios.,,,,,x,,,,,
lit,Homoptera,Diaspididae,Diaspis,echinocacti,Diaspis echinocacti,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Homoptera,Diaspididae,Diaspis,echinocacti,Diaspis echinocacti,1967,Hilgardia,,,,,,,x,,,
lit,Homoptera,Diaspididae,Diaspis,echinocacti,Diaspis echinocacti,1979,Ser. Ent.,,,,,,,x,,,
lit,Homoptera,Diaspididae,Hemiberlesia,densiflorae,Hemiberlesia densiflorae,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,,
lit,Homoptera,Diaspididae,Hemiberlesia,rapax,Hemiberlesia rapax,1892,Zoe,1892,8,,,x,,,,,
lit,Homoptera,Diaspididae,Hemiberlesia,rapax,Hemiberlesia rapax,1910,J. Econ. Ent.,,,,,x,,,,,
lit,Homoptera,Flatidae,Mistharnophantia,sonorana,Mistharnophantia sonorana,1982,"Tech. Rep., Allan Hancock, USC",,,,,,x,,,,
lit,Homoptera,Issidae,Danepteryx,sp.,Danepteryx sp.,1991,Herp. Monographs,,,,x,,,,,,
lit,Homoptera,Issidae,Neaethus,vitripennis,Neaethus vitripennis,1892,Zoe,1892,8,,,x,,,,,
lit,Homoptera,Kermesidae,Allokermes,ferrisi,Allokermes ferrisi,1993,CDFA Tech. Ser. Agr. Bio.,,,,,x,,,,,
lit,Homoptera,Kermesidae,Allokermes,galliformis,Allokermes galliformis,1892,Zoe,1892,8,,,x,,,,,
lit,Homoptera,Kermesidae,Allokermes,rattani,Allokermes rattani,1963,New Zealand Dept. Sci. Bull.,,,,,x,,,,,
lit,Homoptera,Kermesidae,Allokermes,rattani,Allokermes rattani,1985,"Virg. Poly. Inst., Univ. Bull.",,,,,x,,,,,
lit,Homoptera,Kermesidae,Allokermes,rattani,Allokermes rattani,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Homoptera,Membracidae,Platycotis,sp.?,Platycotis sp.?,1892,Zoe,1892,8,,,x,,,,,
lit,Homoptera,Pseudococcidae,,unidentified, unidentified,1986,Psyche,,,,,,,,x,,
lit,Homoptera,Pseudococcidae,,unidentified, unidentified,1986,Psyche,,,,,,,,x,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1906,Can. Ent.,,,,,x,,,,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1918,L. Stanford J. Univ. ser.,,,,,x,,,,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1940,Proc. Sixth Pac. Sci. Cong.,,,,,x,,,,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1950,Stanford Univ. Press.,,,,,x,,,,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1967,Mealybugs of California,,,,,x,,,,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1971,Pan-Pac. Ent.,1968,5,,,,,x,,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1973,Pan-Pac. Ent.,1970,7,,,,,,x,,
lit,Homoptera,Pseudococcidae,Amonostherium,lichtensioides,Amonostherium lichtensioides,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,x,x,,x
lit,Homoptera,Pseudococcidae,Anisococcus,adenostomae,Anisococcus adenostomae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,,,,,x
lit,Homoptera,Pseudococcidae,Anisococcus,quercus,Anisococcus quercus,1971,Pan-Pac. Ent.,1969,4,,,,,x,,,
lit,Homoptera,Pseudococcidae,Anisococcus,quercus,Anisococcus quercus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Homoptera,Pseudococcidae,Chorizococcus,abroniae,Chorizococcus abroniae,1971,Pan-Pac. Ent.,1967,6,,,,,x,,,
lit,Homoptera,Pseudococcidae,Chorizococcus,abroniae,Chorizococcus abroniae,1973,Pan-Pac. Ent.,1970,7,,,,,,x,,
lit,Homoptera,Pseudococcidae,Chorizococcus,abroniae,Chorizococcus abroniae,1974,Pan-Pac. Ent.,1973,5,,,,x,,,,
lit,Homoptera,Pseudococcidae,Chorizococcus,abroniae,Chorizococcus abroniae,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,x,x,x
lit,Homoptera,Pseudococcidae,Discococcus,simplex,Discococcus simplex,1971,Pan-Pac. Ent.,1969,4,,,,,x,,,
lit,Homoptera,Pseudococcidae,Discococcus,simplex,Discococcus simplex,1974,Pan-Pac. Ent.,1973,5,,,,x,,,,
lit,Homoptera,Pseudococcidae,Discococcus,simplex,Discococcus simplex,1985,Ent. Calif. Ch. Isls. Proc.,,,,,x,x,x,,,x
lit,Homoptera,Pseudococcidae,Discococcus,spectabilis,Discococcus spectabilis,1971,Pan-Pac. Ent.,1968,5,,,,,x,,,
lit,Homoptera,Pseudococcidae,Discococcus,spectabilis,Discococcus spectabilis,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,,x,,,
lit,Homoptera,Pseudococcidae,Distichlicoccus,salinus,Distichlicoccus salinus,1971,Pan-Pac. Ent.,1968,5,,,,,x,,,
lit,Homoptera,Pseudococcidae,Distichlicoccus,salinus,Distichlicoccus salinus,1973,Pan-Pac. Ent.,1970,7,,,,,,x,,
lit,Homoptera,Pseudococcidae,Distichlicoccus,salinus,Distichlicoccus salinus,1974,Pan-Pac. Ent.,1973,5,,,,x,,,,
lit,Homoptera,Pseudococcidae,Distichlicoccus,salinus,Distichlicoccus salinus,1985,Ent. Calif. Ch. Isls. Proc.,,,,,,x,x,x,,x
lit,Homoptera,Pseudococcidae,Dysmicoccus,ryani,Dysmicoccus ryani,1967,Mealybugs of California,,,,,,,,,,x
lit,Homoptera,Pseudococcidae,Ehrhornia,cupressi,Ehrhornia cupressi,1940,Proc. Sixth Pac. Sci. Cong.,,,,,,,,,,
lit,Homoptera,Pseudococcidae,Eriococcus,catalinae,Eriococcus catalinae,NA,,,,,,,,,,,
