,source,month,year,island,class,acceptedFamily,acceptedGenus,acceptedName,latitude,longitude
3885,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3886,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3887,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3888,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3889,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3890,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3891,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3892,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3893,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3894,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3895,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3896,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3897,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3898,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3899,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3900,Cal-IBIS,7,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3901,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3902,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3903,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3904,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3905,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3906,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3907,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3908,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3909,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3910,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3911,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3912,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3913,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3914,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3915,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3916,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3917,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3918,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3919,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3920,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3921,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3922,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3923,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3924,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3925,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3926,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3927,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3928,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3929,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3930,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3931,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3932,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3933,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3934,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3935,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3936,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3937,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3938,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3939,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3940,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3941,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3942,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3943,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3944,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3945,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3946,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3947,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3948,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3949,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3950,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3951,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3952,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3953,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3954,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3955,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3956,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3957,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3958,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3959,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3960,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3961,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3962,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3963,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
3964,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3965,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3966,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3967,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3968,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3969,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3970,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3971,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3972,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3973,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3974,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3975,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3976,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3977,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3978,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3979,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3980,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3981,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3982,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3983,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3984,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3985,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3986,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3987,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3988,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3989,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3990,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3991,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3992,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3993,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3994,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3995,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3996,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3997,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3998,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
3999,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4000,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4001,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4002,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4003,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4004,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4005,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4006,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4007,Cal-IBIS,10,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02284096,-118.5865297
4008,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4009,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4010,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4011,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4012,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4013,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4014,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4015,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4016,Cal-IBIS,5,1972,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4017,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4018,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4019,Cal-IBIS,11,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4020,Cal-IBIS,2,1966,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.948359,-118.552545
4021,Cal-IBIS,2,1966,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.948359,-118.552545
4022,Cal-IBIS,2,1966,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.948359,-118.552545
4023,Cal-IBIS,2,1966,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.948359,-118.552545
4024,Cal-IBIS,2,1966,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.948359,-118.552545
4025,Cal-IBIS,2,1966,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.00412973,-118.5554369
4026,Cal-IBIS,11,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4027,Cal-IBIS,11,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4028,Cal-IBIS,11,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4029,Cal-IBIS,8,1968,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4030,Cal-IBIS,8,1968,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4031,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4032,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4033,Cal-IBIS,12,1971,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,33.02302995,-118.5864577
4034,Cal-IBIS,4,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4035,Cal-IBIS,4,1967,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4036,Cal-IBIS,2,1941,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4037,Cal-IBIS,1,1947,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4038,Cal-IBIS,1,1947,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4039,Cal-IBIS,1,1947,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4040,Cal-IBIS,4,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4041,Cal-IBIS,4,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4042,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4043,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4044,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4045,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4046,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4047,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4048,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4049,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4050,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4051,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4052,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4053,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4054,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4055,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4056,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4057,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4058,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4059,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4060,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4061,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4062,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4063,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4064,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4065,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4066,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4067,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4068,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4069,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4070,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4071,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4072,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4073,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4074,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4075,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4076,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4077,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4078,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4079,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4080,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4081,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4082,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
4083,Cal-IBIS,9,1939,San Clemente,Reptilia,Xantusiidae,Xantusia,Xantusia riversiana reticulata,32.90912295,-118.5030588
