source,id,observed_o,month,year,observed_1,time_obser,time_zone,user_id,user_login,created_at,updated_at,quality_gr,license,url,image_url,sound_url,tag_list,descriptio,num_identi,num_iden_1,captive_cu,oauth_appl,island,place_gues,latitude,longitude,positional,public_pos,geoprivacy,taxon_geop,coordinate,positionin,position_1,species_gu,acceptedFamily,acceptedGenus,scientific,acceptedName,common_nam,iconic_tax,taxon_id
iNaturalist,7200792,Sat May 13 2017 13:31:50 GMT-0700 (PDT),5,2017,5/13/17,2017-05-13 20:31:50 UTC,Pacific Time (US & Canada),545073,cbuettner,2017-07-25 09:52:08 UTC,2020-10-10 21:17:38 UTC,research, ,https://www.inaturalist.org/observations/7200792,https://static.inaturalist.org/photos/9287561/medium.jpg?1500976338, , , ,6,0,FALSE,3,Santa Catalina,"Santa Catalina Island, Avalon, CA, US",33.37381333,-118.3565617,0,0, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,7213767,2017-07-25 3:23:28 PM PDT,7,2017,7/25/17,2017-07-25 22:23:28 UTC,Pacific Time (US & Canada),392423,bjdion,2017-07-26 04:00:18 UTC,2020-10-10 21:16:23 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7213767,https://inaturalist-open-data.s3.amazonaws.com/photos/9308406/medium.jpeg?1501041623, , , ,4,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35499816,-118.3541099,25,25, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,7440134,2011-03-05 at 10:07 am,3,2011,3/5/11,2011-03-05 20:07:00 UTC,Hawaii,555180,dankillam,2017-08-10 22:28:16 UTC,2020-10-10 21:14:17 UTC,research,CC0,https://www.inaturalist.org/observations/7440134,https://static.inaturalist.org/photos/9672314/medium.jpeg?1502404098, , , ,4,0,FALSE,2,Santa Catalina,"Unnamed Road, Avalon, CA 90704, USA",33.4384353,-118.482983,1376,1376, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,7499299,2017-08-14 11:20:29 AM PDT,8,2017,8/14/17,2017-08-14 18:20:29 UTC,Pacific Time (US & Canada),392423,bjdion,2017-08-14 23:04:49 UTC,2018-09-08 21:14:47 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7499299,https://inaturalist-open-data.s3.amazonaws.com/photos/9769837/medium.jpeg?1502751899, , , ,2,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.38329482,-118.4503142,9,28984, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,7547872,Fri Aug 18 2017 13:32:05 GMT-0700 (PDT),8,2017,8/18/17,2017-08-18 20:32:05 UTC,Pacific Time (US & Canada),194212,vicsch,2017-08-18 23:13:13 UTC,2020-10-10 21:13:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7547872,https://inaturalist-open-data.s3.amazonaws.com/photos/9850091/medium.jpg?1503098010, , , ,7,0,FALSE,3,Santa Catalina,"Empire Landing Rd, Avalon, CA, US",33.40771669,-118.4208933,86,86, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,7789311,2017-09-02 12:29:45 PM PDT,9,2017,9/2/17,2017-09-02 19:29:45 UTC,Pacific Time (US & Canada),392423,bjdion,2017-09-05 02:24:54 UTC,2020-10-07 10:13:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/7789311,https://inaturalist-open-data.s3.amazonaws.com/photos/10239142/medium.jpeg?1504578298, , ,2 bulls,6,0,FALSE,2,Santa Catalina,"Airport Rd, Avalon, CA 90704, USA",33.35443699,-118.360565,516,516, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8160874,2017-09-28 8:34:19 AM PDT,9,2017,9/28/17,2017-09-28 15:34:19 UTC,Pacific Time (US & Canada),392423,bjdion,2017-09-28 23:25:04 UTC,2020-10-07 09:43:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8160874,https://inaturalist-open-data.s3.amazonaws.com/photos/10805752/medium.jpeg?1506641115, , , ,4,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.37526574,-118.4515334,9,9, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8414440,Sun Oct 15 2017 09:39:22 GMT-0700 (PDT),10,2017,10/15/17,2017-10-15 16:39:22 UTC,Pacific Time (US & Canada),657865,jadenvc,2017-10-15 17:16:16 UTC,2018-07-21 17:06:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8414440,https://inaturalist-open-data.s3.amazonaws.com/photos/11202169/medium.jpg?1508092895, , , ,3,0,FALSE,3,Santa Catalina,"Los Angeles County, US-CA, US",33.43290351,-118.4683228,10,28957, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8556004,Wed Oct 25 2017 08:00:22 GMT-0700 (PDT),10,2017,10/25/17,2017-10-25 15:00:22 UTC,Pacific Time (US & Canada),81668,monicatydlaska,2017-10-26 12:35:40 UTC,2020-10-07 10:09:59 UTC,research, ,https://www.inaturalist.org/observations/8556004,https://static.inaturalist.org/photos/11434233/medium.jpg?1509021351, , , ,4,0,FALSE,3,Santa Catalina,"Middle Ranch Rd, Avalon, CA, US",33.35527833,-118.43528,0,0, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8690963,11/26/13,11,2013,11/26/13, ,Pacific Time (US & Canada),695283,allison_formica,2017-11-05 07:49:14 UTC,2020-10-07 10:11:39 UTC,research, ,https://www.inaturalist.org/observations/8690963,https://static.inaturalist.org/photos/11648819/medium.jpg?1509868156, , , ,5,0,FALSE,3,Santa Catalina,"San Pedro Channel, , CA, US",33.37005517,-118.3482553,19,19, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8746605,2017-11-09 1:51:15 PM PST,11,2017,11/9/17,2017-11-09 21:51:15 UTC,Pacific Time (US & Canada),392423,bjdion,2017-11-10 02:15:19 UTC,2019-12-25 02:15:19 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/8746605,https://inaturalist-open-data.s3.amazonaws.com/photos/11741189/medium.jpeg?1510280128, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35994472,-118.386993,7,7, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8790333,2017/11/11 3:26 AM PST,11,2017,11/11/17,2017-11-11 11:26:00 UTC,Pacific Time (US & Canada),484431,ari10,2017-11-13 04:52:38 UTC,2020-10-07 10:10:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8790333,https://inaturalist-open-data.s3.amazonaws.com/photos/11799956/medium.jpeg?1510548674, , ,Saw about a quarter of the island's Bison population of around 130 animals.,4,0,FALSE,0,Santa Catalina,"Santa Catalina Island, California 90704, USA",33.3878856,-118.4163103,14564,14564, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8790515,2017/11/11 3:22 AM PST,11,2017,11/11/17,2017-11-11 11:22:00 UTC,Pacific Time (US & Canada),484431,ari10,2017-11-13 05:11:35 UTC,2020-10-07 10:10:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8790515,https://inaturalist-open-data.s3.amazonaws.com/photos/11800327/medium.jpeg?1510549865, , , ,3,0,FALSE,0,Santa Catalina,"Santa Catalina Island, California 90704, USA",33.3878856,-118.4163103,14564,14564, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,8846328,Sat Nov 11 2017 15:18:19 GMT-0800 (PST),11,2017,11/11/17,2017-11-11 23:18:19 UTC,Pacific Time (US & Canada),81668,monicatydlaska,2017-11-18 07:37:18 UTC,2020-10-07 09:44:47 UTC,research, ,https://www.inaturalist.org/observations/8846328,https://static.inaturalist.org/photos/11888207/medium.jpg?1510990669, , , ,4,0,FALSE,3,Santa Catalina,"Empire Landing Rd, Avalon, CA, US",33.40801667,-118.4172217,5,5, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9013479,Mon Aug 07 2017 18:41:33 GMT-0700 (PDT),8,2017,8/7/17,2017-08-08 01:41:33 UTC,Pacific Time (US & Canada),723818,maryevelynn,2017-12-02 03:11:39 UTC,2020-10-07 09:44:33 UTC,research, ,https://www.inaturalist.org/observations/9013479,https://static.inaturalist.org/photos/12153165/medium.jpg?1512184338, , , ,5,0,FALSE,3,Santa Catalina,"Little Harbor Rd, Avalon, CA, US",33.38606667,-118.4711133,5,5, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9085317,2017-12-07 9:31:48 AM PST,12,2017,12/7/17,2017-12-07 17:31:48 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-08 04:02:45 UTC,2020-10-07 09:42:22 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9085317,https://inaturalist-open-data.s3.amazonaws.com/photos/12269721/medium.jpeg?1512705777, , , ,4,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.38778142,-118.4419863,7,7, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9114285,2017-12-10 9:56:31 AM PST,12,2017,12/10/17,2017-12-10 17:56:31 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-10 20:51:13 UTC,2020-10-07 09:42:05 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9114285,https://inaturalist-open-data.s3.amazonaws.com/photos/12314450/medium.jpeg?1512939075, , ,"Dead, crawling with maggots. Near reservoir.",3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.34584028,-118.3851389,9,9, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9160287,2017-12-14 11:42:37 AM PST,12,2017,12/14/17,2017-12-14 19:42:37 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-15 03:31:58 UTC,2020-10-07 09:41:47 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9160287,https://inaturalist-open-data.s3.amazonaws.com/photos/12388382/medium.jpeg?1513308722, , , ,5,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.32909042,-118.4560677,28,28, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9160301,2017-12-14 11:50:02 AM PST,12,2017,12/14/17,2017-12-14 19:50:02 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-15 03:32:07 UTC,2020-10-07 09:41:46 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9160301,https://inaturalist-open-data.s3.amazonaws.com/photos/12388384/medium.jpeg?1513308731, , , ,5,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.33327287,-118.4512845,31,31, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9172937,2017-12-16 11:20:39 AM PST,12,2017,12/16/17,2017-12-16 19:20:39 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-16 21:14:18 UTC,2020-10-07 09:41:44 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9172937,https://inaturalist-open-data.s3.amazonaws.com/photos/12410230/medium.jpeg?1513458860, , ,Outside fence by runway,4,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.40692179,-118.4138632,1032,1032, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9173491,2017-12-16 12:48:32 PM PST,12,2017,12/16/17,2017-12-16 20:48:32 UTC,Pacific Time (US & Canada),392423,bjdion,2017-12-16 22:23:13 UTC,2020-10-07 09:41:42 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9173491,https://inaturalist-open-data.s3.amazonaws.com/photos/12411367/medium.jpeg?1513462999, , , ,5,0,FALSE,2,Santa Catalina,"El Rancho Escondido Rd, Avalon, CA 90704, USA",33.37900913,-118.4716044,1032,1032, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9475723,2018-01-12 3:41:35 PM PST,1,2018,1/12/18,2018-01-12 23:41:35 UTC,Pacific Time (US & Canada),392423,bjdion,2018-01-15 00:14:56 UTC,2020-10-07 09:40:39 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9475723,https://inaturalist-open-data.s3.amazonaws.com/photos/12896540/medium.jpg?1515975298, , ,Look at that big ol stupid face!,5,0,FALSE,2,Santa Catalina,"Airport Rd, Avalon, CA 90704, USA",33.40220201,-118.3992787,516,516, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9525476,2018-01-18 1:17:29 PM PST,1,2018,1/18/18,2018-01-18 21:17:29 UTC,Pacific Time (US & Canada),392423,bjdion,2018-01-19 04:39:39 UTC,2020-10-07 09:40:10 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9525476,https://inaturalist-open-data.s3.amazonaws.com/photos/12987972/medium.jpeg?1516336784, , ,And that's why we can't have nice things (or more oak trees),3,0,FALSE,2,Santa Catalina,"22 Middle Ranch Rd, Avalon, CA 90704, USA",33.35104752,-118.4309616,0,0, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9557808,2018-01-20 4:27:34 PM PST,1,2018,1/20/18,2018-01-21 00:27:34 UTC,Pacific Time (US & Canada),392423,bjdion,2018-01-22 02:41:09 UTC,2020-10-06 21:00:44 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9557808,https://inaturalist-open-data.s3.amazonaws.com/photos/13043262/medium.jpeg?1516588873, , , ,6,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.38700029,-118.4729502,65,65, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9557812,2018-01-20 4:23:48 PM PST,1,2018,1/20/18,2018-01-21 00:23:48 UTC,Pacific Time (US & Canada),392423,bjdion,2018-01-22 02:41:17 UTC,2020-10-06 21:00:44 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/9557812,https://inaturalist-open-data.s3.amazonaws.com/photos/13043268/medium.jpeg?1516588880, , , ,6,0,FALSE,2,Santa Catalina,"Trans Catalina Trail, Avalon, CA 90704, USA",33.38815366,-118.4733546,129,129, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9760055,Sun Feb 04 2018 07:53:33 GMT-0800 (PST),2,2018,2/4/18,2018-02-04 15:53:33 UTC,Pacific Time (US & Canada),280979,emshaph,2018-02-07 06:06:53 UTC,2020-10-06 21:00:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9760055,https://inaturalist-open-data.s3.amazonaws.com/photos/13365143/medium.jpg?1517983921, , , ,4,0,FALSE,3,Santa Catalina,"W End Rd, Avalon, CA, US",33.4680165,-118.5322506,22,22, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,9916953,2018/02/07 1:00 PM PST,2,2018,2/7/18,2018-02-07 21:00:00 UTC,Pacific Time (US & Canada),704672,_kingsloth-tarichalover_,2018-02-19 04:34:46 UTC,2020-10-07 09:43:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9916953,https://inaturalist-open-data.s3.amazonaws.com/photos/13603491/medium.png?1519953409, , ,This guy resides at CIMI.,3,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.3745667,-118.3598328,31,31, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10041319,Sat Feb 24 2018 17:31:43 GMT-0800 (PST),2,2018,2/24/18,2018-02-25 01:31:43 UTC,Pacific Time (US & Canada),280979,emshaph,2018-03-01 06:13:39 UTC,2020-10-02 12:09:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10041319,https://inaturalist-open-data.s3.amazonaws.com/photos/13815643/medium.jpg?1519885021, , , ,5,0,FALSE,3,Santa Catalina,"Little Harbor Rd, , CA, US",33.38815884,-118.4726732,22,22, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10255879,6/24/17 22:36,6,2017,6/24/17,2017-06-25 05:36:00 UTC,Arizona,791058,teacherkimm,2018-03-16 05:31:25 UTC,2020-10-02 12:11:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10255879,https://static.inaturalist.org/photos/14189185/medium.jpg?1521178217, , ,I was on the 3-hour Jeep Eco Tour on the Island and near the end of the tour we finally spotted a bison! I was thrilled!,4,0,FALSE,0,Santa Catalina,"Santa Catalina Island, California 90704, USA",33.3878856,-118.4163103,14564,14564, ,open,FALSE, , ,Bison bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10320943,2018-03-19 10:39:32 AM PDT,3,2018,3/19/18,2018-03-19 17:39:32 UTC,Pacific Time (US & Canada),392423,bjdion,2018-03-20 03:57:59 UTC,2020-10-02 12:10:55 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10320943,https://inaturalist-open-data.s3.amazonaws.com/photos/14303686/medium.jpeg?1521518286, , , ,3,0,FALSE,2,Santa Catalina,"Avalon, CA 90704, USA",33.350766,-118.3546055,129,129, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10421561,2018/03/24 8:53 AM PDT,3,2018,3/24/18,2018-03-24 15:53:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-25 23:09:45 UTC,2020-09-23 00:26:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10421561,https://inaturalist-open-data.s3.amazonaws.com/photos/14477264/medium.jpeg?1522019350, , ,The weird color is because I took these shots through a car window,4,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.43801107,-118.4893627,168,168, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10425296,2018/03/24 12:59 PM PDT,3,2018,3/24/18,2018-03-24 19:59:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 02:20:53 UTC,2020-09-23 00:26:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10425296,https://inaturalist-open-data.s3.amazonaws.com/photos/14483561/medium.jpeg?1522030693, , , ,4,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.43786782,-118.4897919,184,184, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10425297,2018/03/24 1:01 PM PDT,3,2018,3/24/18,2018-03-24 20:01:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2018-03-26 02:20:55 UTC,2020-09-23 00:26:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10425297,https://inaturalist-open-data.s3.amazonaws.com/photos/14483596/medium.jpeg?1522030724, , , ,5,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.43882681,-118.4959874,31,31, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10562761,2018-04-01 6:03:48 PM PDT,4,2018,4/1/18,2018-04-02 01:03:48 UTC,Pacific Time (US & Canada),392423,bjdion,2018-04-02 03:33:55 UTC,2020-10-02 12:07:57 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10562761,https://inaturalist-open-data.s3.amazonaws.com/photos/14715177/medium.jpeg?1522640039, , , ,6,0,FALSE,2,Santa Catalina,"Airport Rd, Avalon, CA 90704, USA",33.36100646,-118.3691427,33,33, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,10562763,2018-04-01 6:03:12 PM PDT,4,2018,4/1/18,2018-04-02 01:03:12 UTC,Pacific Time (US & Canada),392423,bjdion,2018-04-02 03:34:04 UTC,2020-10-02 12:07:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/10562763,https://inaturalist-open-data.s3.amazonaws.com/photos/14715182/medium.jpeg?1522640049, , , ,4,0,FALSE,2,Santa Catalina,"Airport Rd, Avalon, CA 90704, USA",33.36088213,-118.3695276,258,258, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,11714874,2018-04-28 1:55:50 PM PDT,4,2018,4/28/18,2018-04-28 20:55:50 UTC,Pacific Time (US & Canada),392423,bjdion,2018-04-29 04:27:41 UTC,2020-10-02 12:07:42 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/11714874,https://inaturalist-open-data.s3.amazonaws.com/photos/16749476/medium.jpeg?1524976067, , , ,3,0,FALSE,2,Santa Catalina,"Los Angeles County, US-CA, US",33.35567837,-118.4390817,9,9, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,11967443,2018-04-29 7:43:37 AM PDT,4,2018,4/29/18,2018-04-29 14:43:37 UTC,Pacific Time (US & Canada),725443,jujuba,2018-05-01 04:03:16 UTC,2020-09-29 20:49:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11967443,https://static.inaturalist.org/photos/17140806/medium.jpeg?1525147400, , , ,5,0,FALSE,2,Santa Catalina,"Airport Rd, Avalon, CA 90704, USA",33.38080215,-118.3906555,0,0, ,open,FALSE,gps,gps,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,11998132,2018/04/28 12:01 PM PDT,4,2018,4/28/18,2018-04-28 19:01:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,2018-05-01 17:16:35 UTC,2020-09-23 00:26:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/11998132,https://inaturalist-open-data.s3.amazonaws.com/photos/17189686/medium.jpeg?1525194636, , , ,4,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.35199833,-118.3619583,0,0, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,12004391,2018/04/28 6:03 PM PDT,4,2018,4/28/18,2018-04-29 01:03:00 UTC,Pacific Time (US & Canada),6971,silversea_starsong,2018-05-01 19:20:37 UTC,2020-09-23 00:26:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/12004391,https://inaturalist-open-data.s3.amazonaws.com/photos/17198911/medium.jpeg?1525201161, , , ,4,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.38572,-118.4066017,0,0, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,12177413,2018/02/17 11:10 AM PST,2,2018,2/17/18,2018-02-17 19:10:00 UTC,Pacific Time (US & Canada),81668,monicatydlaska,2018-05-05 23:21:13 UTC,2020-09-29 20:49:17 UTC,research, ,https://www.inaturalist.org/observations/12177413,https://static.inaturalist.org/photos/17484120/medium.jpeg?1525562388, , , ,5,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.37996944,-118.46515,5,5, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
iNaturalist,12177418,2018/02/01 7:07 AM PST,2,2018,2/1/18,2018-02-01 15:07:00 UTC,Pacific Time (US & Canada),81668,monicatydlaska,2018-05-05 23:21:14 UTC,2020-09-29 20:49:16 UTC,research, ,https://www.inaturalist.org/observations/12177418,https://static.inaturalist.org/photos/17484178/medium.jpeg?1525562438, , , ,5,0,FALSE,0,Santa Catalina,"Los Angeles County, CA, USA",33.35576111,-118.4357694,5,5, ,open,FALSE, , ,American Bison,Bovidae,Bos,Bison bison,Bos bison,American Bison,Mammalia,42408
